@relation 'KDDTrain20P_05A.arff-weka.filters.unsupervised.attribute.Remove-R42-weka.filters.unsupervised.attribute.RemoveUseless-M99.0-weka.filters.unsupervised.attribute.SortLabels-R2-SNON-CASE-weka.filters.unsupervised.attribute.OrdinalToNumeric-R2-4-weka.filters.unsupervised.attribute.MathExpression-E(A-MEAN)/SD-weka.filters.unsupervised.attribute.Remove-V-R5,3,28,4,6,last'

@attribute src_bytes numeric
@attribute service numeric
@attribute diff_srv_rate numeric
@attribute flag numeric
@attribute dst_bytes numeric
@attribute class {normal,dos,r2l,probe,u2r}

@data
-0.010092,1.771557,0.042772,0.370672,-0.039309,dos
-0.010092,0.839409,-0.013235,0.370672,-0.039309,dos
-0.009985,-0.558813,-0.349275,-0.608766,-0.027917,normal
-0.010092,-0.636492,-0.013235,0.370672,-0.039309,dos
-0.010092,-0.636492,0.042772,0.370672,-0.039309,dos
-0.010092,-0.636492,0.098779,0.370672,-0.039309,dos
-0.009676,0.917088,-0.349275,-0.608766,-0.004625,normal
-0.010092,-0.558813,-0.349275,1.350109,-0.039309,normal
-0.009877,1.150125,-0.349275,-0.608766,-0.039309,dos
-0.00997,-0.558813,-0.349275,-0.608766,-0.030663,normal
-0.010092,1.460841,-0.069241,0.370672,-0.039309,dos
-0.010092,-0.636492,-0.013235,0.370672,-0.039309,dos
-0.010092,-0.636492,-0.013235,0.370672,-0.039309,dos
-0.010006,-0.558813,-0.349275,-0.608766,0.531372,normal
-0.010092,-0.714171,0.882873,-0.608766,-0.039309,probe
-0.010092,1.771557,0.042772,0.370672,-0.039309,dos
-0.009878,-0.714171,-0.349275,-0.608766,-0.039264,normal
-0.010089,-0.248097,-0.349275,-0.608766,-0.039309,probe
-0.010003,-0.636492,-0.349275,-0.608766,-0.039309,probe
-0.010092,-0.636492,0.042772,1.350109,-0.039309,dos
-0.009965,-0.558813,-0.349275,-0.608766,-0.008937,normal
-0.009717,0.373335,-0.349275,-0.608766,-0.034716,normal
-0.010001,-0.558813,-0.349275,-0.608766,0.023158,normal
-0.010092,1.616199,0.042772,0.370672,-0.039309,dos
-0.010092,-0.636492,-0.349275,2.329547,-0.039309,probe
-0.009953,-0.558813,-0.349275,-0.608766,-0.026273,normal
-0.010085,-0.248097,-0.349275,-0.608766,-0.039309,probe
-0.009958,-0.558813,-0.349275,-0.608766,0.043489,normal
-0.009452,0.373335,-0.349275,-0.608766,-0.03565,normal
-0.010073,0.062619,-0.349275,-0.608766,-0.038453,normal
-0.010089,-0.248097,-0.349275,-0.608766,-0.039309,probe
-0.010007,-0.558813,-0.349275,-0.608766,0.060792,normal
-0.010092,-0.79185,0.042772,0.370672,-0.039309,dos
-0.010092,-0.636492,-0.013235,0.370672,-0.039309,dos
-0.010092,1.383162,-0.069241,0.370672,-0.039309,dos
-0.010001,-0.558813,-0.349275,-0.608766,0.016843,normal
-0.010028,-0.092739,-0.349275,4.288422,-0.036483,normal
-0.010092,1.460841,0.266799,0.370672,-0.039309,dos
-0.010092,0.295656,-0.013235,0.370672,-0.039309,dos
-0.009933,-0.79185,-0.349275,-0.608766,-0.039309,normal
-0.010085,0.062619,-0.349275,-0.608766,-0.038487,normal
-0.008748,0.373335,-0.349275,-0.608766,-0.0352,normal
-0.010089,-0.248097,-0.349275,-0.608766,-0.039309,probe
-0.010092,-0.636492,0.042772,1.350109,-0.039309,dos
-0.009961,-0.558813,-0.349275,-0.608766,0.089194,normal
0.620361,4.101927,-0.349275,-0.608766,4.577247,normal
-0.009963,-0.558813,-0.349275,-0.608766,-0.025384,normal
-0.010092,-0.558813,-0.013235,0.370672,-0.039309,dos
-0.010092,-0.170418,-0.069241,0.370672,-0.039309,dos
-0.010092,-0.636492,-0.013235,0.370672,-0.039309,dos
-0.010092,-0.636492,-0.013235,1.350109,-0.039309,dos
-0.010092,-0.714171,-0.349275,2.329547,-0.039309,probe
-0.010074,0.062619,-0.349275,-0.608766,-0.037823,normal
-0.009074,0.373335,-0.349275,-0.608766,-0.03556,normal
-0.009998,-0.558813,-0.349275,-0.608766,-0.033151,normal
-0.009948,-0.558813,-0.349275,-0.608766,-0.010918,normal
-0.009976,-0.558813,-0.349275,-0.608766,-0.030787,normal
-0.010092,0.373335,-0.349275,9.18561,-0.039309,probe
-0.010092,2.470668,-0.069241,0.370672,-0.039309,dos
-0.010085,-0.248097,-0.349275,-0.608766,-0.039309,probe
-0.003714,-0.79185,-0.349275,-0.608766,-0.039309,normal
-0.010092,4.257285,5.251397,0.370672,-0.039309,probe
-0.010092,-0.636492,-0.013235,1.350109,-0.039309,dos
-0.009969,-0.558813,-0.349275,-0.608766,-0.007856,normal
-0.010092,-0.558813,-0.349275,1.350109,-0.039309,normal
-0.009957,-0.558813,-0.349275,-0.608766,-0.031992,normal
-0.010089,-0.248097,-0.349275,-0.608766,-0.039309,probe
-0.009993,-0.558813,-0.349275,-0.608766,-0.031834,normal
0.012531,-0.558813,-0.349275,-0.608766,0.054285,dos
-0.010092,-0.636492,0.602839,0.370672,-0.039309,dos
-0.010092,-0.714171,5.251397,1.350109,-0.039309,probe
-0.009312,0.373335,-0.349275,-0.608766,-0.034795,normal
-0.010088,0.76173,-0.349275,-0.608766,-0.038892,normal
-0.010092,-0.092739,-0.013235,4.288422,-0.039309,dos
-0.010092,-0.636492,-0.013235,0.370672,-0.039309,dos
-0.009664,1.150125,-0.349275,-0.608766,-0.039309,dos
-0.010013,-0.558813,-0.349275,-0.608766,-0.035853,normal
-0.009973,-0.558813,-0.349275,-0.608766,-0.0215,normal
-0.010045,-0.092739,-0.349275,-0.608766,0.048138,normal
-0.009975,-0.558813,-0.349275,-0.608766,-0.02123,normal
-0.010092,-0.558813,-0.349275,1.350109,-0.039309,normal
-0.010092,2.159952,0.042772,4.288422,-0.039309,dos
-0.010006,-0.558813,-0.349275,-0.608766,-0.017267,normal
-0.010092,-0.558813,-0.349275,0.370672,-0.039309,normal
-0.00996,-0.558813,-0.349275,-0.608766,0.069809,normal
-0.010074,0.062619,-0.349275,-0.608766,-0.03842,normal
-0.009987,-0.558813,2.451061,-0.608766,-0.036224,normal
-0.010092,1.771557,0.042772,0.370672,-0.039309,dos
-0.010092,-0.636492,0.490826,0.370672,-0.039309,dos
-0.010085,-0.248097,-0.349275,-0.608766,-0.039309,probe
-0.009668,0.373335,-0.349275,-0.608766,-0.035583,normal
-0.009999,-0.558813,-0.349275,-0.608766,-0.030607,normal
-0.010074,0.062619,-0.349275,-0.608766,-0.038498,normal
-0.010092,-0.325776,0.042772,0.370672,-0.039309,dos
-0.010006,-0.558813,-0.349275,-0.608766,-0.036393,normal
-0.010092,1.771557,-0.013235,0.370672,-0.039309,dos
-0.009965,-0.558813,-0.349275,-0.608766,-0.023774,normal
-0.01008,-0.248097,1.77898,-0.608766,-0.039309,normal
-0.010092,0.140298,-0.013235,0.370672,-0.039309,dos
-0.010092,1.305483,-0.013235,0.370672,-0.039309,dos
-0.010092,-0.558813,-0.349275,1.350109,-0.039309,normal
-0.010092,-0.092739,-0.013235,0.370672,-0.039309,dos
-0.009996,-0.558813,-0.349275,-0.608766,0.142137,normal
-0.010074,0.062619,-0.349275,-0.608766,-0.038825,normal
-0.009956,-0.558813,-0.349275,-0.608766,-0.025451,normal
-0.010074,0.062619,-0.349275,-0.608766,-0.037823,normal
-0.010032,-0.714171,-0.349275,-0.608766,-0.038127,normal
-0.010092,3.402816,-0.013235,0.370672,-0.039309,dos
-0.010092,0.76173,-0.013235,0.370672,-0.039309,dos
-0.010092,2.159952,5.251397,0.370672,-0.039309,dos
-0.010092,1.460841,0.098779,1.350109,-0.039309,dos
-0.009277,0.373335,-0.349275,-0.608766,-0.035583,normal
-0.010073,0.062619,-0.349275,-0.608766,-0.038791,normal
-0.010006,-0.558813,-0.349275,-0.608766,-0.004524,normal
-0.010092,2.859063,0.042772,0.370672,-0.039309,dos
-0.010003,-0.558813,-0.349275,-0.608766,0.009053,normal
-0.010092,-0.636492,0.042772,0.370672,-0.039309,dos
-0.010092,1.53852,5.251397,1.350109,-0.039309,probe
-0.010092,0.76173,-0.069241,0.370672,-0.039309,dos
-0.009972,-0.558813,-0.349275,-0.608766,0.003244,normal
-0.010021,-0.558813,-0.349275,-0.608766,0.042645,normal
-0.009578,0.917088,-0.349275,-0.608766,-0.011717,r2l
-0.009991,-0.558813,-0.349275,-0.608766,-0.009342,normal
-0.009463,0.373335,-0.349275,-0.608766,-0.036168,normal
-0.010092,-0.636492,0.378812,-0.608766,-0.039309,probe
-0.010092,-0.636492,-0.069241,0.370672,-0.039309,dos
-0.009992,-0.558813,-0.349275,-0.608766,-0.029571,normal
-0.009954,-0.79185,-0.349275,-0.608766,-0.039309,r2l
-0.010092,-0.636492,-0.013235,0.370672,-0.039309,dos
-0.010074,0.062619,-0.349275,-0.608766,-0.037654,normal
-0.010092,-0.481134,-0.069241,0.370672,-0.039309,dos
-0.009956,-0.558813,-0.349275,-0.608766,0.10259,normal
-0.010092,3.247458,0.042772,0.370672,-0.039309,dos
-0.010092,-0.636492,-0.349275,2.329547,-0.039309,probe
-0.010003,-0.558813,-0.349275,-0.608766,-0.030675,normal
-0.010092,-0.636492,-0.013235,0.370672,-0.039309,dos
-0.010092,-0.636492,-0.013235,0.370672,-0.039309,dos
-0.009737,0.373335,-0.349275,-0.608766,-0.03556,normal
-0.010092,3.247458,0.042772,0.370672,-0.039309,dos
-0.009954,-0.558813,-0.349275,-0.608766,-0.034401,normal
-0.009967,-0.558813,-0.349275,-0.608766,-0.030607,normal
-0.010092,2.548347,0.042772,0.370672,-0.039309,dos
-0.010032,-0.714171,3.403175,-0.608766,-0.039309,normal
-0.009967,-0.558813,-0.349275,-0.608766,-0.003038,normal
-0.009999,-0.558813,-0.349275,-0.608766,0.105731,normal
-0.01002,-0.092739,-0.349275,-0.608766,-0.001788,normal
-0.010004,-0.558813,-0.349275,-0.608766,-0.035977,normal
-0.010092,2.392989,0.042772,4.288422,-0.039309,dos
-0.010092,-0.636492,3.403175,2.329547,-0.039309,probe
-0.009933,-0.79185,-0.349275,-0.608766,-0.039309,normal
-0.009877,1.150125,-0.349275,-0.608766,-0.039309,dos
-0.010092,0.451014,0.042772,0.370672,-0.039309,dos
-0.010085,-0.248097,5.251397,-0.608766,-0.039309,probe
-0.009952,-0.558813,-0.349275,-0.608766,0.008175,normal
-0.009878,-0.714171,-0.349275,-0.608766,-0.039264,normal
-0.010092,2.470668,-0.069241,0.370672,-0.039309,dos
-0.010092,-0.636492,-0.069241,0.370672,-0.039309,dos
-0.010092,-0.092739,-0.069241,0.370672,-0.039309,dos
-0.010092,3.0921,0.042772,4.288422,-0.039309,dos
-0.010092,-0.636492,0.042772,0.370672,-0.039309,dos
-0.009954,-0.79185,-0.349275,-0.608766,-0.039309,r2l
-0.010007,-0.558813,-0.349275,-0.608766,0.001004,normal
-0.009664,1.150125,-0.349275,-0.608766,-0.039309,dos
-0.00999,-0.558813,-0.349275,-0.608766,-0.035954,normal
-0.010092,2.936742,-0.069241,0.370672,-0.039309,dos
-0.010092,2.159952,-0.013235,4.288422,-0.039309,dos
-0.009999,-0.558813,-0.349275,-0.608766,-0.035549,normal
-0.009664,1.150125,-0.349275,-0.608766,-0.039309,dos
-0.010089,-0.248097,-0.349275,-0.608766,-0.039309,probe
-0.005354,0.373335,-0.349275,-0.608766,-0.023999,normal
-0.010089,-0.248097,-0.349275,-0.608766,-0.039309,probe
-0.010092,-0.636492,-0.013235,0.370672,-0.039309,dos
-0.010092,-0.558813,2.115021,0.370672,-0.039309,dos
-0.009999,-0.558813,-0.349275,-0.608766,-0.006392,normal
-0.010092,2.548347,-0.013235,0.370672,-0.039309,dos
-0.010092,3.0921,-0.013235,0.370672,-0.039309,dos
-0.009664,1.150125,-0.349275,-0.608766,-0.039309,dos
-0.010031,-0.714171,2.451061,-0.608766,-0.038127,normal
-0.010015,-0.558813,-0.349275,-0.608766,-0.015184,normal
-0.010092,-0.636492,-0.013235,0.370672,-0.039309,dos
-0.010092,1.771557,-0.013235,0.370672,-0.039309,dos
-0.009965,-0.558813,-0.349275,-0.608766,-0.026825,normal
-0.010074,0.062619,-0.349275,-0.608766,-0.037778,normal
-0.009993,-0.558813,-0.349275,-0.608766,-0.027432,normal
-0.010092,0.217977,0.042772,1.350109,-0.039309,dos
-0.009991,-0.558813,-0.349275,-0.608766,-0.032431,normal
-0.009972,-0.558813,-0.349275,-0.608766,-0.036348,normal
-0.010005,-0.558813,-0.349275,-0.608766,-0.030573,normal
-0.010085,-0.248097,-0.349275,-0.608766,-0.039309,probe
-0.009857,-0.79185,-0.349275,-0.608766,-0.039309,normal
-0.010092,-0.636492,-0.349275,2.329547,-0.039309,probe
-0.009973,-0.558813,-0.349275,-0.608766,-0.000449,normal
-0.009986,-0.558813,-0.349275,-0.608766,-0.012956,normal
-0.009996,-0.558813,-0.349275,-0.608766,-0.034153,normal
-0.010092,1.53852,-0.013235,0.370672,-0.039309,dos
-0.010032,-0.558813,-0.349275,-0.608766,0.299684,normal
-0.009468,0.373335,-0.349275,-0.608766,-0.035504,normal
-0.01001,-0.558813,-0.349275,-0.608766,-0.036056,normal
-0.010092,0.528693,-0.013235,0.370672,-0.039309,dos
-0.010081,-0.636492,-0.069241,-0.608766,-0.039309,dos
-0.010092,0.839409,-0.013235,0.370672,-0.039309,dos
-0.010092,-0.558813,-0.349275,1.350109,-0.039309,normal
-0.010089,-0.248097,-0.349275,-0.608766,-0.039309,probe
-0.010073,0.062619,-0.237262,-0.608766,-0.03851,normal
-0.010092,1.849236,0.042772,0.370672,-0.039309,dos
-0.010092,-0.79185,-0.013235,0.370672,-0.039309,dos
-0.010074,0.062619,-0.349275,-0.608766,-0.038476,normal
-0.010092,-0.325776,-0.013235,0.370672,-0.039309,dos
-0.010092,-0.636492,-0.013235,0.370672,-0.039309,dos
-0.010074,0.062619,-0.349275,-0.608766,-0.038802,normal
-0.01004,0.373335,-0.349275,-0.608766,-0.036641,normal
-0.009664,1.150125,-0.349275,-0.608766,-0.039309,dos
-0.009942,-0.558813,-0.349275,-0.608766,-0.035527,normal
-0.00996,-0.79185,5.251397,-0.608766,-0.039309,normal
-0.00996,0.917088,-0.349275,-0.608766,-0.027444,normal
-0.009338,0.373335,-0.349275,-0.608766,-0.034986,normal
-0.010031,-0.714171,-0.349275,-0.608766,-0.038127,normal
-0.010004,-0.558813,-0.349275,-0.608766,-0.004963,normal
-0.010092,-0.636492,-0.069241,0.370672,-0.039309,dos
-0.009729,0.373335,-0.349275,-0.608766,-0.035572,normal
-0.009826,-0.79185,-0.349275,-0.608766,-0.039309,normal
-0.010089,-0.248097,-0.349275,-0.608766,-0.039309,probe
-0.008548,0.373335,-0.349275,-0.608766,-0.035594,normal
-0.010092,-0.092739,0.322806,0.370672,-0.039309,dos
-0.010092,2.548347,-0.013235,0.370672,-0.039309,dos
-0.01,-0.558813,-0.349275,-0.608766,0.083712,normal
-0.010092,-0.636492,-0.349275,1.350109,-0.039309,probe
-0.009975,0.917088,-0.349275,-0.608766,-0.029144,normal
-0.009958,-0.558813,-0.349275,-0.608766,-0.002385,normal
-0.010092,-0.636492,-0.349275,3.308985,-0.039309,probe
-0.010092,3.0921,-0.013235,0.370672,-0.039309,dos
-0.010074,0.062619,-0.349275,-0.608766,-0.037834,normal
-0.010092,2.004594,0.042772,1.350109,-0.039309,dos
-0.010092,-0.636492,-0.069241,0.370672,-0.039309,dos
-0.010018,-0.558813,-0.349275,-0.608766,0.138152,normal
0.008486,3.480495,-0.349275,5.26786,0.502204,normal
-0.010092,2.859063,-0.013235,0.370672,-0.039309,dos
-0.010074,0.062619,-0.349275,-0.608766,-0.038825,normal
-0.010073,0.062619,-0.349275,-0.608766,-0.037834,normal
-0.010011,-0.558813,-0.349275,-0.608766,-0.037305,normal
-0.010049,-0.636492,-0.349275,-0.608766,-0.037677,normal
-0.010092,2.082273,-0.013235,0.370672,-0.039309,dos
-0.010092,-0.636492,2.563075,2.329547,-0.039309,probe
-0.010092,0.606372,0.042772,0.370672,-0.039309,dos
-0.009878,-0.714171,-0.349275,-0.608766,-0.039264,normal
-0.010092,-0.636492,0.042772,0.370672,-0.039309,dos
-0.010092,-0.636492,-0.349275,1.350109,-0.039309,probe
-0.01008,-0.248097,-0.349275,-0.608766,-0.039309,normal
-0.010074,0.062619,-0.349275,-0.608766,-0.037868,normal
-0.010013,-0.79185,-0.349275,-0.608766,-0.039309,normal
-0.010092,-0.636492,-0.013235,0.370672,-0.039309,dos
-0.010092,-0.558813,-0.349275,-0.608766,0.101082,normal
-0.009976,-0.558813,-0.349275,-0.608766,-0.03081,normal
-0.010002,-0.558813,-0.349275,-0.608766,-0.02732,normal
-0.009782,-0.79185,-0.349275,-0.608766,-0.039309,normal
-0.010031,-0.714171,-0.349275,-0.608766,-0.038127,normal
-0.010092,-0.636492,-0.013235,0.370672,-0.039309,dos
-0.010074,0.062619,-0.349275,-0.608766,-0.037846,normal
-0.010092,-0.636492,0.154785,0.370672,-0.039309,dos
-0.009975,-0.558813,-0.349275,-0.608766,-0.023436,normal
-0.010092,-0.636492,0.098779,1.350109,-0.039309,dos
-0.009561,0.373335,-0.349275,-0.608766,-0.035572,normal
-0.009988,-0.558813,-0.349275,-0.608766,-0.036247,normal
-0.009961,0.917088,-0.349275,-0.608766,-0.027444,normal
-0.010092,2.548347,-0.013235,0.370672,-0.039309,dos
-0.010092,1.227804,-0.013235,0.370672,-0.039309,dos
-0.010074,0.062619,-0.349275,-0.608766,-0.038498,normal
-0.010013,-0.79185,-0.349275,-0.608766,-0.039309,normal
-0.009976,-0.558813,-0.349275,-0.608766,-0.029042,normal
-0.010092,-0.636492,-0.013235,0.370672,-0.039309,dos
-0.010004,-0.558813,-0.349275,-0.608766,0.106159,normal
-0.010087,-0.79185,-0.349275,-0.608766,-0.039309,normal
-0.010092,-0.636492,-0.349275,1.350109,-0.039309,probe
-0.009998,-0.092739,-0.349275,-0.608766,-0.021804,normal
-0.010092,-0.714171,0.266799,-0.608766,-0.039309,probe
-0.010092,1.926915,-0.069241,0.370672,-0.039309,dos
-0.010031,-0.714171,3.403175,-0.608766,-0.039309,normal
-0.009959,-0.558813,-0.349275,-0.608766,-0.036292,normal
-0.010092,-0.403455,0.042772,0.370672,-0.039309,dos
-0.010089,-0.248097,-0.349275,-0.608766,-0.039309,probe
-0.010092,1.460841,-0.013235,1.350109,-0.039309,dos
-0.009366,0.373335,-0.349275,-0.608766,-0.035178,normal
-0.010089,-0.248097,-0.349275,-0.608766,-0.039309,probe
-0.009984,-0.558813,-0.349275,-0.608766,0.004201,normal
-0.01006,0.684051,-0.013235,-0.608766,-0.039309,normal
-0.009981,-0.558813,-0.349275,-0.608766,-0.036134,normal
-0.010066,1.150125,-0.349275,-0.608766,-0.039309,normal
-0.010092,0.994767,-0.013235,0.370672,-0.039309,dos
-0.010074,0.062619,-0.349275,-0.608766,-0.037789,normal
-0.010092,-0.79185,-0.069241,0.370672,-0.039309,dos
-0.009749,0.373335,-0.349275,-0.608766,-0.035639,normal
-0.010092,2.859063,0.042772,1.350109,-0.039309,dos
-0.009992,-0.558813,-0.349275,-0.608766,-0.031789,normal
-0.010092,-0.714171,-0.349275,2.329547,-0.039309,probe
-0.010031,-0.714171,2.451061,-0.608766,-0.037654,normal
-0.01009,0.917088,5.251397,-0.608766,-0.038701,probe
-0.010092,-0.636492,0.210792,-0.608766,-0.039309,probe
-0.010074,0.062619,-0.237262,-0.608766,-0.038802,normal
-0.010092,2.082273,0.042772,0.370672,-0.039309,dos
-0.009605,0.373335,-0.349275,-0.608766,-0.035605,normal
-0.010092,0.295656,-0.069241,0.370672,-0.039309,dos
-0.010092,0.217977,-0.013235,0.370672,-0.039309,dos
-0.009999,-0.558813,-0.349275,-0.608766,0.009165,normal
-0.010089,-0.248097,-0.349275,-0.608766,-0.039309,probe
-0.009878,-0.714171,-0.349275,-0.608766,-0.039264,normal
-0.010068,-0.79185,-0.349275,-0.608766,-0.039309,normal
-0.010092,2.237631,0.098779,0.370672,-0.039309,dos
-0.009857,-0.79185,-0.349275,-0.608766,-0.039309,normal
-0.010092,0.994767,2.619081,2.329547,-0.039309,probe
-0.009857,-0.79185,5.251397,-0.608766,-0.039309,normal
-0.010006,-0.558813,-0.349275,-0.608766,-0.035515,normal
-0.010008,-0.558813,-0.349275,-0.608766,-0.034975,normal
-0.010092,-0.403455,-0.013235,0.370672,-0.039309,dos
-0.010092,-0.636492,-0.349275,2.329547,-0.039309,probe
-0.010092,-0.636492,-0.349275,2.329547,-0.039309,probe
-0.010092,3.402816,0.042772,0.370672,-0.039309,dos
-0.010092,-0.636492,-0.069241,0.370672,-0.039309,dos
-0.010009,-0.558813,-0.349275,-0.608766,-0.009792,normal
-0.010007,-0.558813,-0.349275,-0.608766,-0.035549,normal
-0.010074,0.062619,-0.349275,-0.608766,-0.038048,normal
-0.010092,-0.01506,0.042772,0.370672,-0.039309,dos
-0.010092,0.217977,-0.069241,0.370672,-0.039309,dos
-0.010092,2.31531,0.042772,0.370672,-0.039309,dos
-0.010074,0.062619,-0.349275,-0.608766,-0.037879,normal
-0.010002,-0.558813,-0.349275,-0.608766,-0.018089,normal
-0.010092,2.859063,-0.013235,0.370672,-0.039309,dos
-0.009833,0.373335,-0.349275,-0.608766,-0.034941,normal
-0.00997,-0.558813,-0.349275,-0.608766,-0.025643,normal
-0.010073,0.062619,-0.293268,-0.608766,-0.038431,normal
-0.010074,0.062619,-0.349275,-0.608766,-0.038014,normal
-0.010001,-0.558813,-0.349275,-0.608766,-0.02383,normal
-0.010046,0.062619,-0.293268,-0.608766,-0.038791,normal
-0.009967,-0.558813,-0.349275,-0.608766,-0.027207,normal
-0.010013,-0.79185,-0.349275,-0.608766,-0.039309,normal
-0.009465,0.917088,-0.349275,-0.608766,0.007432,normal
-0.010003,-0.636492,-0.349275,-0.608766,-0.039309,probe
-0.010088,-0.79185,-0.349275,-0.608766,-0.039309,normal
0.198037,-0.79185,-0.349275,-0.608766,-0.039309,normal
-0.010092,-0.636492,-0.013235,0.370672,-0.039309,dos
-0.009559,0.373335,-0.349275,-0.608766,-0.035594,normal
-0.010074,0.062619,-0.349275,-0.608766,-0.037767,normal
-0.009998,-0.558813,-0.349275,-0.608766,-0.017121,normal
-0.009999,-0.558813,-0.349275,-0.608766,-0.017155,normal
-0.00995,-0.558813,-0.349275,-0.608766,-0.030832,normal
-0.010092,2.470668,-0.013235,0.370672,-0.039309,dos
-0.010092,1.460841,-0.013235,0.370672,-0.039309,dos
-0.009478,1.150125,-0.349275,-0.608766,-0.039309,dos
-0.010092,-0.714171,5.251397,1.350109,-0.039309,probe
-0.010013,-0.558813,-0.349275,-0.608766,-0.027275,normal
-0.009971,-0.558813,-0.349275,-0.608766,-0.016817,normal
-0.010001,-0.558813,-0.349275,-0.608766,0.069527,normal
-0.009951,-0.558813,-0.349275,-0.608766,0.048521,normal
-0.009994,-0.558813,-0.349275,-0.608766,0.34907,normal
-0.009664,1.150125,-0.349275,-0.608766,-0.039309,dos
-0.010074,0.062619,-0.349275,-0.608766,-0.038071,normal
-0.01008,1.150125,-0.349275,-0.608766,-0.039309,normal
-0.010092,3.325137,0.042772,4.288422,-0.039309,dos
-0.009878,-0.714171,-0.349275,-0.608766,-0.039264,normal
-0.010092,2.781384,0.042772,0.370672,-0.039309,dos
-0.010092,2.159952,-0.013235,0.370672,-0.039309,dos
-0.009991,-0.79185,-0.349275,-0.608766,-0.039309,normal
-0.010092,-0.481134,0.042772,0.370672,-0.039309,dos
-0.010073,0.062619,-0.349275,-0.608766,-0.038465,normal
-0.010089,-0.248097,-0.349275,-0.608766,-0.039309,probe
-0.009857,-0.79185,-0.349275,-0.608766,-0.039309,normal
-0.01,-0.558813,-0.349275,-0.608766,-0.033996,normal
-0.00932,0.373335,-0.349275,-0.608766,-0.035583,normal
-0.009953,-0.558813,-0.349275,-0.608766,0.022381,normal
-0.009944,-0.558813,-0.349275,-0.608766,-0.030675,normal
-0.010092,0.295656,-0.069241,0.370672,-0.039309,dos
-0.010085,-0.248097,-0.349275,-0.608766,-0.039309,probe
-0.010007,-0.558813,-0.349275,-0.608766,0.005788,normal
-0.009965,-0.558813,-0.349275,-0.608766,0.080998,normal
-0.009938,-0.558813,-0.349275,-0.608766,-0.027354,normal
-0.009994,-0.558813,-0.349275,-0.608766,-0.022637,normal
-0.010092,0.140298,-0.013235,0.370672,-0.039309,dos
-0.010092,-0.01506,0.098779,0.370672,-0.039309,dos
-0.010092,-0.636492,-0.349275,1.350109,-0.039309,probe
-0.009664,1.150125,-0.349275,-0.608766,-0.039309,dos
-0.010092,2.004594,-0.013235,0.370672,-0.039309,dos
-0.010074,0.062619,-0.293268,-0.608766,-0.03744,normal
-0.009952,-0.558813,-0.349275,-0.608766,-0.02392,normal
-0.009977,-0.558813,-0.349275,-0.608766,0.032997,normal
-0.010092,2.703705,0.042772,4.288422,-0.039309,dos
-0.010092,-0.636492,-0.013235,0.370672,-0.039309,dos
-0.009376,-0.092739,-0.349275,-0.608766,0.231768,u2r
-0.009992,-0.558813,-0.349275,-0.608766,-0.031778,normal
-0.009664,1.150125,-0.349275,-0.608766,-0.039309,dos
-0.010092,2.004594,-0.013235,0.370672,-0.039309,dos
-0.010092,-0.79185,0.042772,0.370672,-0.039309,dos
-0.010074,0.062619,-0.349275,-0.608766,-0.037846,normal
-0.009997,-0.558813,-0.349275,-0.608766,-0.008937,normal
-0.010089,-0.248097,-0.349275,-0.608766,-0.039309,probe
-0.010032,-0.714171,-0.349275,-0.608766,-0.038127,normal
-0.010092,2.548347,-0.013235,0.370672,-0.039309,dos
-0.010089,-0.248097,-0.349275,-0.608766,-0.039309,probe
-0.010092,-0.79185,0.378812,0.370672,-0.039309,dos
-0.010032,-0.714171,3.403175,-0.608766,-0.039309,normal
-0.010061,0.062619,-0.349275,-0.608766,-0.038791,normal
-0.010074,0.062619,-0.293268,-0.608766,-0.038498,normal
-0.010018,-0.558813,-0.349275,-0.608766,0.035598,normal
-0.009982,-0.558813,-0.349275,-0.608766,0.000801,normal
-0.01,-0.558813,-0.349275,-0.608766,-0.037204,normal
-0.00967,0.373335,-0.349275,-0.608766,-0.035628,normal
-0.010092,1.616199,0.042772,1.350109,-0.039309,dos
-0.009602,0.917088,-0.349275,-0.608766,-0.011762,r2l
-0.010074,0.062619,-0.293268,-0.608766,-0.037868,normal
-0.009967,-0.558813,-0.349275,-0.608766,0.135304,normal
-0.009965,-0.558813,-0.349275,-0.608766,-0.025766,normal
-0.009602,0.373335,-0.349275,-0.608766,-0.034401,normal
-0.010092,0.76173,0.042772,1.350109,-0.039309,dos
-0.010092,-0.558813,-0.349275,1.350109,-0.039309,normal
-0.010004,-0.558813,-0.349275,-0.608766,0.012137,normal
-0.010092,-0.636492,-0.069241,0.370672,-0.039309,dos
-0.010033,-0.558813,-0.349275,-0.608766,0.109941,normal
-0.009991,-0.558813,-0.349275,-0.608766,-0.034739,normal
-0.010001,-0.558813,-0.349275,-0.608766,-0.036292,normal
-0.010092,1.616199,-0.349275,1.350109,-0.039309,probe
-0.010025,-0.558813,-0.349275,-0.608766,0.002028,normal
-0.009943,-0.558813,-0.349275,-0.608766,0.010505,normal
-0.010092,0.76173,-0.013235,0.370672,-0.039309,dos
-0.010074,0.062619,-0.349275,-0.608766,-0.037801,normal
-0.010092,1.227804,-0.013235,0.370672,-0.039309,dos
-0.005374,-0.79185,-0.349275,-0.608766,-0.039309,normal
-0.010092,1.460841,-0.013235,1.350109,-0.039309,dos
-0.010092,-0.01506,-0.013235,0.370672,-0.039309,dos
-0.010092,2.936742,0.042772,1.350109,-0.039309,dos
-0.009549,0.373335,-0.349275,-0.608766,-0.035538,normal
