@relation 'KDDTrain20P_05A.arff-weka.filters.unsupervised.attribute.Remove-R42-weka.filters.unsupervised.attribute.RemoveUseless-M99.0-weka.filters.unsupervised.attribute.SortLabels-R2-SNON-CASE-weka.filters.unsupervised.attribute.OrdinalToNumeric-R2-4-weka.filters.unsupervised.attribute.MathExpression-E(A-MEAN)/SD-weka.filters.unsupervised.attribute.Remove-V-R5,3,28,last'

@attribute src_bytes numeric
@attribute service numeric
@attribute diff_srv_rate numeric
@attribute class {normal,dos,r2l,probe,u2r}

@data
-0.009967,-0.558813,-0.349275,normal
-0.010009,-0.558813,-0.349275,normal
-0.005783,-0.714171,5.251397,normal
-0.009631,0.373335,-0.349275,normal
-0.010016,-0.558813,-0.349275,normal
-0.010078,0.062619,-0.349275,normal
0.012531,-0.558813,-0.349275,dos
-0.010019,-0.558813,-0.349275,normal
-0.010092,1.53852,0.042772,dos
-0.010089,-0.248097,-0.349275,probe
-0.00997,-0.558813,-0.349275,normal
-0.009955,-0.558813,-0.349275,normal
-0.010092,-0.636492,-0.069241,dos
-0.010092,-0.636492,0.042772,dos
-0.009986,-0.558813,-0.349275,normal
-0.010092,-0.636492,-0.013235,dos
-0.009989,-0.558813,-0.349275,normal
-0.009962,-0.558813,-0.349275,normal
-0.010092,-0.636492,-0.349275,probe
-0.010001,-0.558813,-0.349275,normal
-0.009071,0.373335,-0.349275,normal
-0.010074,0.062619,-0.349275,normal
-0.00994,-0.558813,-0.349275,normal
-0.009747,-0.79185,-0.349275,r2l
-0.010092,-0.636492,-0.013235,dos
-0.010092,1.305483,-0.013235,dos
-0.010073,0.062619,-0.349275,normal
-0.010074,0.062619,-0.349275,normal
-0.009592,0.373335,-0.349275,normal
-0.01001,-0.558813,-0.349275,normal
-0.009878,-0.714171,-0.349275,normal
-0.009968,-0.558813,-0.349275,normal
-0.009992,-0.558813,-0.349275,normal
-0.009664,1.150125,-0.349275,dos
-0.010092,-0.636492,-0.013235,dos
-0.010089,-0.248097,-0.349275,probe
-0.010092,1.072446,0.322806,dos
0.012531,-0.558813,-0.349275,dos
-0.009989,-0.558813,-0.349275,normal
-0.009954,-0.79185,-0.349275,r2l
-0.009954,-0.79185,-0.349275,r2l
-0.009985,-0.558813,-0.349275,normal
-0.009967,-0.558813,-0.349275,normal
-0.009878,-0.714171,-0.349275,normal
-0.009664,1.150125,-0.349275,dos
-0.010092,3.169779,0.042772,dos
-0.009954,-0.558813,-0.349275,normal
-0.010092,0.76173,0.042772,dos
-0.00976,0.373335,-0.349275,normal
-0.010092,1.926915,-0.013235,dos
-0.010092,-0.558813,0.042772,dos
-0.010092,-0.558813,-0.349275,normal
-0.010092,2.159952,0.042772,dos
-0.010092,-0.636492,0.042772,dos
-0.010092,-0.636492,0.042772,dos
-0.010089,-0.248097,-0.349275,probe
-0.01004,-0.092739,-0.349275,r2l
-0.010092,-0.636492,-0.013235,dos
-0.010092,2.936742,-0.013235,dos
-0.00997,-0.558813,-0.349275,normal
-0.010092,-0.092739,0.378812,dos
-0.009877,1.150125,-0.349275,dos
-0.010092,3.014421,-0.069241,dos
-0.010008,-0.558813,-0.349275,normal
-0.010049,-0.636492,-0.349275,normal
-0.010032,-0.714171,3.403175,normal
-0.010092,-0.636492,-0.349275,probe
-0.010092,3.0921,-0.069241,dos
-0.009826,-0.79185,-0.349275,normal
-0.008562,-0.79185,-0.349275,normal
-0.009947,-0.558813,-0.349275,normal
-0.010092,-0.558813,0.098779,dos
-0.010092,-0.636492,-0.069241,dos
-0.010031,-0.714171,-0.349275,normal
-0.010004,-0.558813,-0.349275,normal
-0.010006,-0.558813,-0.349275,normal
-0.010092,-0.01506,-0.349275,probe
-0.00981,0.373335,-0.349275,normal
-0.009782,-0.79185,-0.349275,normal
-0.009986,-0.558813,-0.349275,normal
-0.010074,0.062619,-0.349275,normal
-0.010073,0.062619,-0.349275,normal
-0.009999,-0.558813,-0.349275,normal
-0.010092,-0.714171,5.251397,probe
-0.009992,-0.558813,-0.349275,normal
-0.010092,-0.01506,0.098779,dos
-0.010092,1.693878,-0.069241,dos
-0.010074,0.062619,-0.349275,normal
-0.010092,1.616199,-0.013235,dos
-0.010077,0.062619,-0.349275,normal
-0.010092,-0.636492,-0.013235,dos
-0.009975,-0.558813,-0.349275,normal
-0.010092,-0.636492,-0.013235,dos
-0.009933,-0.558813,-0.349275,normal
-0.010092,3.402816,0.042772,dos
-0.010092,0.994767,-0.069241,dos
-0.010016,0.684051,-0.349275,normal
-0.010092,-0.636492,-0.013235,dos
-0.010092,-0.170418,0.098779,dos
-0.009878,-0.714171,-0.349275,normal
-0.010049,-0.636492,-0.349275,normal
-0.010004,-0.558813,-0.349275,normal
-0.010074,0.062619,-0.349275,normal
-0.010056,3.480495,-0.349275,normal
-0.009995,-0.558813,-0.349275,normal
-0.010011,-0.558813,-0.349275,normal
-0.010092,-0.636492,0.042772,dos
-0.010004,-0.558813,-0.349275,normal
-0.01006,0.684051,0.154785,normal
-0.010006,-0.558813,-0.349275,normal
-0.010092,-0.636492,0.042772,dos
-0.010092,-0.636492,0.994886,probe
-0.010092,2.548347,-0.069241,dos
-0.010092,-0.636492,0.042772,dos
-0.00959,0.373335,-0.349275,normal
2.119435,-0.79185,-0.349275,r2l
-0.009975,-0.558813,-0.349275,normal
-0.010092,2.703705,-0.069241,dos
-0.00996,-0.558813,-0.349275,normal
-0.009967,-0.558813,-0.349275,normal
-0.010092,-0.558813,-0.349275,normal
-0.010051,-0.636492,-0.349275,probe
-0.009206,0.373335,-0.349275,normal
-0.010092,1.771557,-0.013235,dos
-0.010061,-0.092739,-0.349275,normal
-0.010092,-0.636492,0.098779,probe
-0.010089,-0.01506,-0.349275,normal
-0.010092,2.392989,-0.013235,dos
-0.003129,-0.79185,-0.349275,normal
-0.010092,0.528693,0.098779,dos
-0.009965,-0.558813,-0.349275,normal
-0.009522,0.373335,-0.349275,normal
-0.010004,-0.558813,-0.349275,normal
-0.010092,-0.092739,-0.013235,dos
-0.010092,1.460841,-0.069241,dos
-0.010092,-0.481134,-0.013235,dos
-0.010001,-0.558813,-0.349275,normal
-0.009965,-0.558813,-0.349275,normal
-0.010092,-0.636492,-0.013235,dos
-0.010092,1.072446,0.210792,dos
-0.010092,2.936742,-0.013235,dos
-0.009227,0.373335,-0.349275,normal
-0.010092,0.295656,-0.069241,dos
-0.010002,-0.558813,-0.349275,normal
-0.009166,0.373335,-0.349275,normal
-0.010092,1.227804,-0.069241,dos
-0.010092,2.392989,-0.013235,dos
-0.010075,0.062619,-0.349275,normal
-0.009479,0.917088,-0.349275,normal
-0.009979,-0.558813,-0.349275,normal
-0.009971,-0.558813,-0.349275,normal
-0.010092,0.76173,-0.013235,dos
-0.010092,-0.636492,-0.013235,dos
-0.008526,-0.79185,-0.349275,normal
-0.010092,1.072446,-0.013235,dos
-0.009711,0.373335,-0.349275,normal
-0.010002,-0.558813,-0.349275,normal
-0.010092,-0.636492,-0.013235,dos
-0.009612,0.373335,-0.349275,normal
-0.010003,-0.558813,-0.349275,normal
-0.010092,-0.558813,-0.349275,normal
-0.00999,-0.558813,-0.349275,normal
-0.010092,-0.79185,-0.013235,dos
-0.009954,-0.79185,-0.349275,r2l
-0.010092,1.693878,-0.013235,dos
-0.010089,-0.248097,-0.349275,probe
-0.01,-0.558813,-0.349275,normal
-0.010003,-0.558813,-0.349275,normal
-0.010092,1.771557,-0.013235,dos
-0.010092,-0.558813,-0.349275,normal
-0.010092,1.305483,-0.069241,dos
-0.010092,1.227804,-0.069241,dos
-0.010092,-0.558813,-0.349275,normal
-0.009958,-0.558813,-0.349275,normal
-0.009478,1.150125,-0.349275,dos
-0.00821,-0.714171,1.947001,normal
-0.010092,-0.636492,-0.013235,dos
-0.010074,0.062619,-0.237262,normal
-0.010073,0.062619,-0.293268,normal
-0.010005,-0.558813,-0.349275,normal
-0.010001,-0.558813,-0.349275,normal
-0.010092,2.082273,-0.013235,dos
-0.010092,0.528693,-0.013235,dos
-0.010002,-0.558813,-0.349275,normal
-0.009687,0.373335,-0.349275,normal
-0.009504,0.373335,-0.349275,normal
-0.009984,-0.558813,-0.349275,normal
-0.010092,-0.636492,-0.013235,dos
-0.010092,-0.636492,-0.013235,dos
-0.010092,-0.636492,-0.013235,dos
-0.010089,-0.248097,-0.349275,probe
-0.009575,0.373335,-0.349275,normal
-0.010092,1.227804,-0.069241,dos
-0.009664,1.150125,-0.349275,dos
-0.010092,0.140298,-0.013235,dos
-0.010092,-0.558813,0.042772,dos
-0.009877,1.150125,-0.349275,dos
-0.010092,0.451014,0.042772,dos
-0.007354,-0.79185,-0.349275,normal
-0.010087,-0.79185,-0.349275,normal
-0.00995,-0.558813,-0.349275,normal
-0.009305,0.373335,-0.349275,normal
-0.010092,-0.636492,-0.069241,dos
-0.009877,1.150125,-0.349275,dos
-0.009664,1.150125,-0.349275,dos
-0.010092,1.849236,0.042772,dos
-0.009969,-0.558813,-0.349275,normal
-0.009877,1.150125,-0.349275,dos
-0.009972,-0.558813,-0.349275,normal
-0.010092,-0.636492,5.251397,probe
-0.010092,-0.636492,0.042772,dos
-0.010092,-0.092739,-0.349275,normal
-0.010092,-0.79185,-0.013235,dos
-0.010092,0.76173,-0.013235,dos
-0.010092,-0.636492,-0.349275,probe
-0.009971,-0.558813,-0.349275,normal
-0.010074,0.062619,-0.349275,normal
-0.009965,-0.558813,-0.349275,normal
-0.009741,0.373335,-0.349275,normal
-0.010089,-0.01506,5.251397,normal
-0.009999,-0.558813,-0.349275,normal
-0.010092,-0.636492,-0.013235,dos
-0.010092,1.460841,-0.069241,dos
0.074892,0.373335,-0.349275,normal
-0.009992,-0.558813,-0.349275,normal
-0.010092,-0.636492,-0.069241,dos
-0.009826,-0.79185,-0.349275,normal
-0.009028,-0.092739,-0.349275,normal
-0.010092,-0.636492,-0.013235,dos
-0.009664,1.150125,-0.349275,dos
-0.00997,-0.558813,-0.349275,normal
-0.010075,0.062619,-0.349275,normal
-0.010092,-0.636492,0.154785,dos
-0.010089,-0.248097,-0.349275,probe
-0.010092,0.839409,-0.013235,dos
-0.010092,-0.170418,-0.013235,dos
-0.009972,-0.558813,-0.349275,normal
-0.010089,-0.248097,-0.349275,probe
-0.010092,-0.01506,1.890994,normal
-0.010092,-0.636492,0.042772,dos
-0.009958,-0.558813,-0.349275,normal
-0.010092,0.140298,-0.013235,dos
-0.010092,-0.558813,-0.349275,normal
-0.010092,-0.558813,-0.349275,normal
-0.00996,0.917088,-0.349275,normal
-0.009863,-0.092739,-0.349275,normal
-0.010074,0.062619,-0.349275,normal
-0.010092,0.839409,-0.013235,dos
-0.010092,-0.79185,-0.013235,dos
-0.00995,-0.558813,-0.349275,normal
-0.010092,-0.636492,2.451061,probe
-0.009478,1.150125,-0.349275,dos
-0.010092,2.703705,0.098779,dos
-0.010092,0.528693,-0.069241,dos
-0.010092,0.994767,-0.013235,dos
0.900234,-0.79185,-0.349275,normal
-0.010074,0.062619,-0.349275,normal
-0.009992,-0.558813,-0.349275,normal
-0.009998,-0.558813,-0.349275,normal
-0.009996,-0.558813,-0.349275,normal
-0.009964,-0.558813,-0.349275,normal
-0.009708,0.373335,-0.349275,normal
-0.009992,0.917088,-0.349275,normal
-0.010092,0.373335,-0.349275,dos
-0.010092,-0.636492,-0.013235,dos
-0.010092,-0.01506,-0.349275,normal
-0.009963,-0.558813,-0.349275,normal
-0.010074,0.062619,-0.349275,normal
-0.009225,0.373335,-0.349275,normal
-0.010087,-0.79185,-0.349275,normal
-0.00997,-0.558813,-0.349275,normal
-0.010032,-0.714171,-0.349275,normal
-0.009979,-0.558813,-0.349275,normal
-0.010092,-0.636492,-0.349275,probe
-0.009976,-0.558813,-0.349275,normal
-0.010092,-0.636492,-0.013235,dos
-0.010089,-0.248097,-0.349275,probe
-0.010092,-0.636492,-0.013235,dos
-0.009997,-0.558813,-0.349275,normal
-0.010078,0.062619,-0.349275,normal
-0.010092,2.548347,-0.013235,dos
-0.010074,0.062619,-0.349275,normal
-0.009996,-0.558813,-0.349275,normal
-0.010092,2.31531,-0.349275,probe
-0.010092,0.839409,-0.013235,dos
-0.008992,0.373335,-0.349275,normal
-0.010049,-0.636492,-0.349275,normal
-0.010092,-0.092739,-0.013235,dos
-0.009664,1.150125,-0.349275,dos
-0.009952,-0.558813,-0.349275,normal
0.900234,-0.79185,-0.349275,normal
-0.009026,0.373335,-0.349275,normal
-0.010032,-0.714171,-0.349275,normal
-0.010089,-0.248097,-0.349275,probe
-0.010092,0.994767,-0.069241,dos
-0.010092,-0.558813,-0.349275,normal
-0.010075,0.062619,-0.349275,normal
-0.010092,-0.636492,0.042772,dos
-0.010092,-0.636492,-0.069241,dos
-0.010092,-0.558813,-0.349275,normal
-0.010092,-0.636492,-0.013235,dos
-0.009982,-0.558813,-0.349275,normal
-0.009966,-0.558813,-0.349275,normal
-0.010092,-0.636492,-0.013235,dos
-0.009968,-0.558813,-0.349275,normal
-0.009999,-0.558813,-0.349275,normal
-0.010092,-0.558813,-0.349275,normal
-0.010028,-0.558813,-0.349275,normal
-0.01008,1.150125,-0.349275,normal
-0.010092,-0.636492,-0.013235,dos
-0.010092,2.004594,-0.013235,dos
-0.010027,-0.558813,-0.349275,normal
-0.009993,-0.558813,-0.349275,normal
-0.010075,0.062619,5.251397,normal
-0.010092,2.392989,-0.013235,dos
-0.010092,-0.636492,-0.013235,dos
-0.010092,0.373335,-0.013235,dos
-0.010004,-0.558813,-0.349275,normal
-0.009877,1.150125,-0.349275,dos
-0.010092,2.392989,-0.013235,dos
-0.010092,-0.636492,-0.013235,dos
-0.01,-0.558813,-0.349275,normal
-0.010092,2.703705,-0.013235,dos
-0.009159,0.373335,-0.349275,normal
-0.010004,-0.558813,-0.349275,normal
-0.010092,-0.636492,0.042772,dos
-0.010081,-0.636492,-0.349275,dos
-0.010089,1.150125,-0.349275,probe
-0.010092,4.101927,5.251397,probe
-0.010092,-0.636492,-0.013235,dos
-0.010092,-0.636492,-0.349275,probe
-0.010004,-0.558813,-0.349275,normal
-0.009984,-0.558813,-0.349275,normal
-0.010089,1.150125,-0.349275,probe
-0.009957,-0.558813,-0.349275,normal
-0.010092,-0.092739,3.851229,dos
-0.010092,-0.558813,-0.349275,normal
-0.009664,1.150125,-0.349275,dos
-0.009664,1.150125,-0.349275,dos
-0.010092,2.548347,-0.013235,dos
-0.010087,-0.79185,-0.349275,normal
-0.010032,-0.714171,-0.349275,normal
-0.010074,0.062619,-0.349275,normal
-0.010009,-0.558813,-0.349275,normal
-0.010092,2.470668,-0.013235,dos
-0.010089,-0.248097,-0.349275,probe
-0.00936,0.373335,-0.349275,normal
-0.009741,0.373335,-0.349275,normal
-0.009704,0.373335,-0.349275,normal
-0.010092,0.295656,-0.013235,dos
-0.009698,0.373335,-0.349275,normal
-0.010092,2.004594,-0.069241,dos
-0.010092,0.295656,-0.069241,dos
-0.009946,-0.558813,-0.349275,normal
-0.010008,-0.092739,-0.349275,normal
-0.009555,0.373335,-0.349275,normal
-0.009985,-0.558813,-0.349275,normal
-0.010092,-0.636492,-0.013235,dos
-0.007056,-0.79185,-0.349275,normal
-0.008746,0.373335,-0.349275,normal
-0.009828,0.373335,-0.349275,normal
-0.0096,0.373335,-0.349275,normal
-0.010092,2.703705,-0.013235,dos
-0.010092,-0.636492,-0.125248,dos
-0.01008,0.062619,-0.349275,normal
-0.009727,0.373335,-0.349275,normal
-0.010092,-0.558813,-0.349275,normal
-0.010005,-0.558813,-0.349275,normal
-0.009973,-0.558813,-0.349275,normal
-0.010009,-0.558813,-0.349275,normal
-0.010092,-0.636492,-0.069241,dos
-0.009934,-0.558813,-0.349275,normal
-0.010005,-0.558813,-0.349275,normal
-0.010092,-0.636492,-0.349275,probe
-0.010092,0.528693,0.098779,dos
-0.010092,-0.636492,0.042772,dos
-0.010074,0.062619,-0.349275,normal
-0.010004,-0.558813,-0.349275,normal
-0.010092,0.994767,-0.013235,dos
-0.010092,-0.636492,0.098779,dos
-0.010004,-0.558813,-0.349275,normal
-0.010092,-0.636492,1.498947,dos
-0.00967,0.373335,-0.349275,normal
-0.009994,-0.558813,-0.349275,normal
-0.009664,1.150125,-0.349275,dos
-0.010092,-0.558813,-0.349275,normal
-0.010001,-0.558813,-0.349275,normal
-0.010092,2.392989,0.042772,dos
-0.010092,2.159952,-0.069241,dos
-0.010015,-0.558813,-0.349275,normal
-0.010074,0.062619,-0.349275,normal
-0.010092,0.373335,-0.013235,dos
-0.010092,0.994767,-0.013235,dos
-0.010023,-0.558813,-0.349275,normal
-0.010092,-0.558813,-0.349275,dos
-0.009954,-0.79185,-0.349275,r2l
0.028436,0.373335,-0.349275,normal
-0.010092,-0.714171,-0.349275,normal
-0.010014,-0.558813,-0.349275,normal
-0.010092,-0.636492,0.042772,dos
-0.009049,0.373335,-0.349275,normal
-0.009497,0.373335,-0.349275,normal
-0.010025,-0.558813,-0.349275,normal
-0.010073,0.062619,-0.349275,normal
-0.010092,1.460841,-0.069241,dos
-0.009995,-0.558813,-0.349275,normal
-0.009997,-0.558813,-0.349275,normal
-0.009921,-0.558813,-0.349275,normal
-0.010092,-0.636492,-0.013235,dos
-0.009816,0.373335,-0.349275,normal
-0.010049,-0.092739,-0.349275,normal
-0.010011,-0.558813,-0.349275,normal
-0.010092,-0.636492,-0.349275,probe
-0.009955,-0.558813,-0.349275,normal
-0.010092,-0.558813,-0.069241,dos
-0.010092,2.703705,0.042772,dos
-0.010074,0.062619,-0.349275,normal
-0.00996,-0.558813,-0.349275,normal
-0.010011,-0.558813,-0.349275,normal
-0.01002,-0.558813,-0.349275,normal
-0.009522,-0.79185,-0.349275,normal
-0.010092,-0.636492,-0.349275,probe
-0.010092,2.859063,-0.069241,dos
-0.009959,-0.558813,-0.349275,normal
-0.010092,-0.79185,-0.013235,dos
-0.010003,-0.558813,-0.349275,normal
-0.009985,-0.558813,-0.349275,normal
-0.009977,-0.558813,-0.349275,normal
-0.010092,-0.636492,0.042772,dos
-0.009989,-0.558813,-0.349275,normal
-0.010092,3.0921,-0.013235,dos
-0.009972,-0.558813,-0.349275,normal
-0.010092,-0.636492,5.251397,probe
-0.009698,0.917088,-0.349275,r2l
-0.010092,-0.79185,-0.069241,dos
-0.010092,-0.636492,0.434819,probe
-0.010017,0.684051,5.251397,normal
-0.010029,-0.558813,-0.349275,normal
-0.009333,-0.79185,-0.349275,normal
0.012531,-0.558813,-0.349275,dos
-0.010092,-0.636492,-0.013235,dos
-0.009949,-0.558813,-0.349275,normal
-0.010092,1.693878,-0.013235,dos
-0.010092,-0.558813,-0.349275,normal
-0.009994,-0.558813,-0.349275,normal
-0.009664,1.150125,-0.349275,dos
-0.009946,-0.558813,-0.349275,normal
-0.009971,-0.558813,-0.349275,normal
-0.010074,0.062619,-0.349275,normal
-0.010092,-0.01506,0.042772,dos
-0.009997,-0.558813,-0.349275,normal
-0.010092,3.0921,-0.013235,dos
-0.010092,-0.636492,-0.013235,dos
-0.010092,3.946569,1.330927,dos
-0.00997,-0.558813,-0.349275,normal
-0.009965,-0.558813,-0.349275,normal
-0.010092,0.917088,-0.349275,probe
-0.010092,1.616199,-0.013235,dos
-0.010074,0.062619,-0.293268,normal
-0.009996,-0.558813,-0.349275,normal
-0.01002,-0.558813,-0.349275,normal
-0.010032,-0.714171,-0.349275,normal
-0.010092,3.402816,0.042772,dos
-0.010092,-0.636492,-0.013235,dos
-0.010092,-0.636492,0.322806,dos
-0.010073,0.062619,-0.349275,normal
-0.010089,-0.248097,-0.349275,probe
-0.009877,1.150125,-0.349275,dos
-0.010092,-0.636492,-0.349275,probe
-0.010092,-0.636492,-0.013235,dos
-0.010092,0.140298,0.042772,dos
-0.010092,-0.636492,-0.069241,dos
-0.009392,0.373335,-0.349275,normal
-0.010002,-0.558813,-0.349275,normal
-0.010092,0.373335,-0.349275,dos
-0.010092,3.402816,-0.069241,dos
-0.010092,-0.636492,-0.013235,dos
-0.010074,0.062619,-0.349275,normal
-0.010092,-0.636492,5.251397,probe
-0.009996,-0.558813,-0.349275,normal
-0.010092,1.926915,-0.069241,dos
-0.010092,0.217977,-0.013235,dos
-0.010009,-0.79185,-0.349275,normal
-0.010092,-0.558813,-0.349275,normal
-0.010092,-0.092739,-0.013235,dos
-0.010092,-0.636492,0.770859,dos
-0.010089,-0.248097,-0.349275,probe
-0.010087,-0.79185,-0.349275,normal
-0.009973,-0.558813,-0.349275,normal
-0.00995,-0.558813,-0.349275,normal
-0.010092,2.237631,-0.013235,dos
-0.009961,-0.558813,-0.349275,normal
-0.010088,0.76173,-0.349275,normal
-0.010092,0.217977,-0.013235,dos
-0.009991,-0.79185,-0.349275,normal
-0.009989,-0.558813,-0.349275,normal
-0.010032,-0.714171,-0.349275,normal
-0.00962,-0.79185,-0.349275,normal
-0.010092,-0.636492,5.251397,probe
-0.010092,1.771557,-0.069241,dos
-0.010079,0.062619,-0.349275,normal
-0.010092,1.926915,-0.069241,dos
-0.010043,-0.092739,-0.349275,normal
-0.010075,0.062619,-0.349275,normal
-0.009997,-0.558813,-0.349275,normal
-0.010013,-0.79185,-0.349275,normal
-0.010092,-0.558813,0.042772,dos
-0.010092,-0.714171,-0.349275,probe
-0.010024,-0.558813,-0.349275,normal
-0.010081,-0.636492,-0.013235,dos
-0.010073,0.062619,-0.349275,normal
-0.009996,0.917088,-0.349275,normal
-0.010092,-0.636492,0.042772,dos
-0.010049,-0.636492,1.27492,normal
-0.010092,-0.092739,0.042772,dos
-0.003129,-0.79185,-0.349275,normal
-0.010092,-0.636492,-0.013235,dos
-0.010006,-0.558813,-0.349275,normal
-0.009962,-0.558813,-0.349275,normal
-0.010092,3.402816,0.042772,dos
-0.010075,0.062619,-0.349275,normal
-0.010031,-0.714171,2.451061,normal
-0.010092,-0.636492,-0.013235,dos
-0.009704,0.373335,3.403175,normal
-0.010074,0.062619,-0.349275,normal
-0.01001,-0.558813,-0.349275,normal
-0.010024,-0.558813,-0.349275,normal
-0.010074,0.062619,-0.349275,normal
-0.010092,-0.636492,-0.069241,dos
-0.009965,-0.558813,-0.349275,normal
-0.009954,-0.558813,-0.349275,normal
-0.009974,-0.558813,-0.349275,normal
-0.010092,-0.636492,-0.069241,dos
-0.010092,-0.636492,-0.013235,dos
0.012531,-0.558813,-0.349275,dos
-0.009958,-0.558813,-0.349275,normal
-0.010092,0.451014,-0.069241,dos
-0.009995,-0.558813,-0.349275,normal
-0.010074,0.062619,-0.293268,normal
-0.010089,-0.248097,-0.349275,probe
-0.009954,-0.79185,-0.349275,r2l
-0.010092,-0.636492,-0.069241,dos
-0.010003,-0.558813,-0.349275,normal
-0.010092,1.305483,-0.069241,dos
-0.010092,-0.79185,-0.013235,dos
-0.010092,-0.714171,-0.349275,probe
-0.010092,3.402816,0.042772,dos
-0.010092,1.383162,-0.013235,dos
-0.009664,1.150125,-0.349275,dos
-0.010005,-0.558813,-0.349275,normal
-0.008013,-0.79185,-0.349275,normal
0.000862,-0.79185,-0.349275,normal
-0.010092,-0.558813,-0.349275,normal
-0.009953,-0.558813,-0.349275,normal
-0.010092,-0.636492,-0.013235,probe
-0.010074,0.062619,-0.349275,normal
-0.010092,-0.558813,-0.349275,normal
-0.010092,-0.636492,0.098779,dos
-0.00996,-0.558813,-0.349275,normal
-0.010089,-0.248097,-0.349275,probe
-0.010092,-0.636492,-0.349275,probe
-0.010092,1.53852,-0.013235,dos
-0.010092,-0.636492,0.098779,dos
-0.010092,-0.636492,-0.013235,dos
-0.009947,-0.558813,-0.349275,normal
-0.009991,-0.558813,-0.349275,normal
-0.010092,0.295656,0.042772,dos
-0.010089,-0.248097,-0.349275,probe
-0.010092,-0.79185,5.139384,probe
-0.009664,1.150125,-0.349275,dos
-0.009806,-0.092739,-0.349275,normal
-0.010092,-0.636492,0.042772,dos
-0.009999,-0.558813,-0.349275,normal
-0.010082,0.062619,-0.349275,normal
-0.010092,0.295656,0.098779,dos
-0.010092,-0.636492,-0.069241,dos
-0.010092,-0.714171,1.27492,probe
-0.010092,-0.636492,-0.069241,dos
-0.010089,-0.248097,-0.349275,probe
-0.010092,-0.636492,-0.013235,dos
-0.010074,0.062619,-0.293268,normal
-0.010092,-0.636492,-0.069241,dos
-0.010003,-0.558813,-0.349275,normal
-0.010002,-0.558813,-0.349275,normal
-0.009999,-0.558813,-0.349275,normal
-0.010092,1.693878,-0.013235,dos
-0.009984,-0.558813,-0.349275,normal
-0.010001,-0.558813,-0.349275,normal
-0.009544,0.373335,-0.349275,normal
-0.010092,3.402816,-0.013235,dos
-0.010009,-0.558813,-0.349275,normal
-0.0097,0.373335,-0.349275,normal
-0.009974,-0.558813,-0.349275,normal
-0.010092,4.101927,-0.349275,probe
-0.010014,-0.558813,-0.349275,normal
-0.010092,-0.636492,-0.013235,dos
-0.010089,-0.248097,-0.349275,probe
-0.009782,-0.79185,-0.349275,normal
-0.010092,0.76173,-0.069241,dos
-0.010012,-0.558813,-0.349275,normal
-0.010003,-0.636492,-0.349275,probe
-0.010092,0.917088,-0.013235,dos
-0.009956,-0.558813,-0.349275,normal
-0.009963,-0.558813,-0.349275,normal
-0.010075,0.062619,-0.181255,normal
-0.010092,-0.636492,0.042772,dos
-0.010092,-0.636492,5.251397,probe
-0.009958,-0.558813,-0.349275,normal
-0.010092,-0.636492,0.098779,dos
-0.010008,-0.79185,-0.349275,normal
-0.010092,-0.636492,-0.013235,dos
-0.010024,-0.558813,-0.349275,normal
-0.010092,2.781384,-0.069241,dos
-0.010006,-0.558813,-0.349275,normal
-0.009967,-0.558813,-0.349275,normal
-0.010092,-0.636492,-0.013235,dos
-0.010001,-0.558813,-0.349275,normal
-0.010089,-0.01506,-0.349275,normal
-0.010092,-0.79185,-0.069241,dos
-0.009946,-0.558813,-0.349275,normal
-0.010092,1.616199,-0.013235,dos
-0.009977,-0.558813,-0.349275,normal
-0.01,-0.558813,-0.349275,normal
-0.010002,-0.558813,-0.349275,normal
-0.010073,0.062619,-0.349275,normal
-0.010092,1.305483,0.042772,dos
-0.010092,0.528693,0.042772,dos
-0.009804,0.373335,-0.349275,normal
-0.010092,1.616199,-0.013235,dos
-0.00995,-0.558813,-0.349275,normal
-0.010085,-0.248097,-0.349275,probe
-0.010092,2.703705,-0.069241,dos
-0.010004,-0.558813,-0.349275,normal
-0.009878,-0.714171,-0.349275,normal
-0.009973,-0.558813,-0.349275,normal
-0.010092,0.217977,-0.013235,dos
-0.010092,-0.79185,0.042772,dos
-0.009986,-0.558813,-0.349275,normal
-0.009997,-0.558813,-0.349275,normal
-0.00906,0.373335,-0.349275,normal
-0.010092,1.616199,0.042772,dos
-0.009992,-0.558813,-0.349275,normal
-0.009791,0.373335,-0.349275,normal
-0.010092,-0.79185,-0.013235,dos
-0.009999,-0.558813,-0.349275,normal
-0.009672,0.373335,-0.349275,normal
-0.010092,0.373335,0.042772,dos
-0.008709,0.373335,-0.349275,normal
-0.010036,-0.092739,-0.349275,normal
-0.009958,-0.558813,-0.349275,normal
-0.010081,-0.636492,-0.349275,dos
-0.010092,-0.558813,-0.349275,normal
-0.010092,-0.636492,5.251397,probe
-0.010074,0.062619,-0.349275,normal
-0.010092,-0.714171,-0.349275,probe
-0.010092,-0.714171,5.02737,probe
-0.010046,0.062619,-0.293268,normal
-0.010092,-0.79185,-0.013235,dos
-0.009982,-0.558813,-0.349275,normal
-0.009964,-0.558813,-0.349275,normal
-0.010074,0.062619,-0.349275,normal
0.012531,-0.558813,-0.349275,dos
-0.010092,-0.636492,-0.013235,dos
-0.010092,3.014421,0.042772,dos
-0.010092,0.917088,-0.013235,dos
-0.009991,-0.558813,-0.349275,normal
-0.010092,-0.636492,0.042772,dos
-0.010092,1.460841,0.042772,dos
-0.010092,2.936742,-0.013235,dos
