@relation 'KDDTrain20P_05A.arff-weka.filters.unsupervised.attribute.Remove-R42-weka.filters.unsupervised.attribute.RemoveUseless-M99.0-weka.filters.unsupervised.attribute.SortLabels-R2-SNON-CASE-weka.filters.unsupervised.attribute.OrdinalToNumeric-R2-4-weka.filters.unsupervised.attribute.MathExpression-E(A-MEAN)/SD-weka.filters.unsupervised.attribute.Remove-V-R5,3,28,4,6,27,33,21,31,32,36,23,last'

@attribute src_bytes numeric
@attribute service numeric
@attribute diff_srv_rate numeric
@attribute flag numeric
@attribute dst_bytes numeric
@attribute same_srv_rate numeric
@attribute dst_host_diff_srv_rate numeric
@attribute count numeric
@attribute dst_host_srv_count numeric
@attribute dst_host_same_srv_rate numeric
@attribute dst_host_serror_rate numeric
@attribute serror_rate numeric
@attribute class {normal,dos,r2l,probe,u2r}

@data
-0.009996,-0.558813,-0.349275,-0.608766,-0.020723,0.772093,-0.440932,-0.641746,1.264717,1.069642,-0.641791,-0.640129,normal
-0.010092,2.31531,-0.349275,2.329547,-0.039309,0.772093,4.901202,-0.72895,-1.030875,-1.157808,-0.641791,-0.640129,probe
-0.010092,0.839409,-0.013235,0.370672,-0.039309,-1.115826,-0.120404,0.265178,-0.949535,-1.06871,1.603803,1.595445,dos
-0.008992,0.373335,-0.349275,-0.608766,-0.035515,0.772093,-0.38751,-0.72895,1.138188,0.958269,-0.641791,-0.640129,normal
-0.010049,-0.636492,-0.349275,-0.608766,-0.037665,0.772093,-0.38751,-0.720229,1.083962,0.891446,-0.641791,-0.640129,normal
-0.010092,-0.092739,-0.013235,0.370672,-0.039309,-1.366032,-0.066982,1.861013,-0.868195,-1.001886,1.603803,1.595445,dos
-0.009664,1.150125,-0.349275,-0.608766,-0.039309,0.772093,-0.334089,3.709741,0.776678,0.601877,-0.641791,-0.640129,dos
-0.009952,-0.558813,-0.349275,-0.608766,0.183474,0.772093,-0.440932,-0.720229,1.264717,1.069642,-0.641791,-0.640129,normal
0.900234,-0.79185,-0.349275,-0.608766,-0.039309,0.772093,-0.280668,-0.72895,-0.533798,-0.734592,-0.641791,-0.640129,normal
-0.009026,0.373335,-0.349275,-0.608766,-0.03511,0.772093,-0.120404,-0.72895,0.089808,-0.578671,-0.641791,-0.640129,normal
-0.010032,-0.714171,-0.349275,-0.608766,-0.038127,0.772093,2.871191,-0.72895,-1.030875,-1.157808,-0.641791,-0.640129,normal
-0.010089,-0.248097,-0.349275,-0.608766,-0.039309,0.772093,-0.440932,-0.72895,0.125959,1.069642,-0.641791,-0.640129,probe
-0.010092,0.994767,-0.069241,0.370672,-0.039309,-1.411524,-0.173825,1.494756,-0.958573,-1.06871,1.603803,1.595445,dos
-0.010092,-0.558813,-0.349275,1.350109,-0.039309,0.772093,-0.440932,-0.72895,1.264717,1.069642,-0.641791,-0.640129,normal
-0.010075,0.062619,-0.349275,-0.608766,-0.037947,0.772093,-0.334089,-0.659186,-0.208438,0.512779,-0.641791,-0.640129,normal
-0.010092,-0.636492,0.042772,1.350109,-0.039309,-1.275048,-0.066982,0.247737,-0.940497,-1.024161,-0.641791,-0.640129,dos
-0.010092,-0.636492,-0.069241,1.350109,-0.039309,-1.411524,-0.066982,1.808691,-0.931459,-1.046435,-0.641791,-0.640129,dos
-0.010092,-0.558813,-0.349275,1.350109,-0.039309,0.772093,-0.440932,-0.72895,1.228566,1.069642,-0.641791,-0.640129,normal
-0.010092,-0.636492,-0.013235,0.370672,-0.039309,-1.20681,-0.013561,0.509349,-1.003761,-1.113259,1.603803,1.595445,dos
-0.009982,-0.558813,-0.349275,-0.608766,-0.012021,0.772093,-0.38751,-0.72895,1.246642,1.047367,-0.641791,-0.640129,normal
-0.009966,-0.558813,-0.349275,-0.608766,0.309365,0.772093,-0.440932,-0.702788,1.264717,1.069642,-0.641791,-0.640129,normal
-0.010092,-0.636492,-0.013235,0.370672,-0.039309,-1.388778,-0.066982,1.695325,-0.913384,-1.046435,1.603803,1.595445,dos
-0.009968,-0.558813,-0.349275,-0.608766,-0.003285,0.772093,-0.440932,-0.554541,1.264717,1.069642,-0.641791,-0.640129,normal
-0.009999,-0.558813,-0.349275,-0.608766,-0.01622,0.772093,-0.440932,-0.571982,1.264717,1.069642,-0.641791,-0.640129,normal
-0.010092,-0.558813,-0.349275,1.350109,-0.039309,0.772093,-0.440932,-0.72895,1.264717,1.069642,-0.641791,-0.640129,normal
-0.010028,-0.558813,-0.349275,-0.608766,0.0298,0.772093,-0.440932,-0.589423,1.264717,1.069642,-0.641791,-0.640129,normal
-0.01008,1.150125,-0.349275,-0.608766,-0.039309,0.772093,-0.440932,-0.72895,-1.021837,1.069642,-0.641791,-0.640129,normal
-0.010092,-0.636492,-0.013235,0.370672,-0.039309,-1.388778,-0.066982,1.224423,-0.96761,-1.090984,1.603803,1.595445,dos
-0.010092,2.004594,-0.013235,0.370672,-0.039309,-1.411524,-0.066982,1.704046,-0.949535,-1.06871,1.603803,1.595445,dos
-0.010027,-0.558813,-0.349275,-0.608766,0.006272,0.772093,-0.440932,-0.711509,1.264717,1.069642,-0.641791,-0.640129,normal
-0.009993,-0.558813,-0.349275,-0.608766,-0.031935,0.772093,-0.440932,-0.554541,1.264717,1.069642,-0.641791,-0.640129,normal
-0.010075,0.062619,5.251397,-0.608766,-0.038161,-0.365208,-0.280668,-0.720229,-0.380156,0.445956,-0.641791,-0.640129,normal
-0.010092,2.392989,-0.013235,0.370672,-0.039309,-1.366032,-0.013561,1.337788,-0.985686,-1.113259,1.603803,1.595445,dos
-0.010092,-0.636492,-0.013235,1.350109,-0.039309,-1.275048,-0.013561,0.51807,-0.994724,-1.113259,-0.641791,-0.640129,dos
-0.010092,0.373335,-0.013235,0.370672,-0.039309,-1.479762,-0.120404,1.145939,-1.021837,-1.135533,1.603803,1.595445,dos
-0.010004,-0.558813,-0.349275,-0.608766,-0.031879,0.772093,-0.440932,-0.702788,1.264717,1.069642,-0.641791,-0.640129,normal
-0.009877,1.150125,-0.349275,-0.608766,-0.039309,0.772093,-0.440932,0.727359,1.264717,1.069642,-0.641791,-0.640129,dos
-0.010092,2.392989,-0.013235,0.370672,-0.039309,-1.457016,-0.066982,1.041294,-0.96761,-1.090984,1.603803,1.595445,dos
-0.010092,-0.636492,-0.013235,0.370672,-0.039309,-1.479762,-0.066982,0.579112,-0.913384,-1.046435,1.603803,1.595445,dos
-0.01,-0.558813,-0.349275,-0.608766,-0.03484,0.772093,-0.440932,-0.633025,1.264717,1.069642,-0.619335,-0.640129,normal
-0.010092,2.703705,-0.013235,4.288422,-0.039309,-1.343286,-0.066982,1.669164,-0.859157,-0.979612,-0.641791,-0.640129,dos
-0.009159,0.373335,-0.349275,-0.608766,-0.035572,0.772093,-0.280668,-0.72895,0.397092,0.245485,-0.641791,-0.640129,normal
-0.010004,-0.558813,-0.349275,-0.608766,0.19337,0.772093,-0.440932,-0.72895,1.264717,1.069642,-0.641791,-0.640129,normal
-0.010092,-0.636492,0.042772,0.370672,-0.039309,-1.411524,-0.013561,1.137219,-0.976648,-1.090984,1.603803,1.595445,dos
-0.010081,-0.636492,-0.349275,-0.608766,-0.039309,0.772093,-0.38751,-0.231886,-0.515722,-0.645494,-0.641791,-0.640129,dos
-0.010089,1.150125,-0.349275,-0.608766,-0.039309,0.772093,-0.440932,-0.72895,-0.985686,1.069642,-0.641791,-0.640129,probe
-0.010092,4.101927,5.251397,1.350109,-0.039309,-1.252302,0.03986,-0.659186,-1.030875,-1.135533,-0.619335,-0.640129,probe
-0.010092,-0.636492,-0.013235,0.370672,-0.039309,-1.343286,-0.066982,1.826132,-0.949535,-1.06871,1.603803,1.595445,dos
-0.010092,-0.636492,-0.349275,-0.608766,-0.039309,0.772093,0.680916,-0.694068,-0.994724,-1.113259,-0.641791,-0.640129,probe
-0.010004,-0.558813,-0.349275,-0.608766,0.069584,0.772093,-0.440932,-0.650466,1.264717,1.069642,-0.641791,-0.640129,normal
-0.009984,-0.558813,-0.349275,-0.608766,-0.012809,0.772093,-0.440932,-0.554541,1.264717,1.069642,-0.641791,-0.640129,normal
-0.010089,1.150125,-0.349275,-0.608766,-0.039309,0.772093,-0.440932,-0.72895,-1.003761,1.069642,-0.641791,-0.640129,probe
-0.009957,-0.558813,-0.349275,-0.608766,-0.020273,0.772093,-0.440932,-0.598144,1.264717,1.069642,-0.641791,-0.640129,normal
-0.010092,-0.092739,3.851229,0.370672,-0.039309,-0.933858,-0.334089,-0.702788,-0.470533,-0.600945,1.603803,1.595445,dos
-0.010092,-0.558813,-0.349275,1.350109,-0.039309,0.772093,-0.440932,-0.72895,0.803791,1.069642,-0.641791,-0.640129,normal
-0.009664,1.150125,-0.349275,-0.608766,-0.039309,0.772093,-0.334089,3.718462,0.641111,0.46823,-0.641791,-0.640129,dos
-0.009664,1.150125,-0.349275,-0.608766,-0.039309,0.772093,-0.440932,1.006413,1.264717,1.069642,-0.641791,-0.640129,dos
-0.010092,2.548347,-0.013235,4.288422,-0.039309,-1.275048,-0.066982,0.51807,-0.904346,-1.024161,-0.641791,-0.640129,dos
-0.010087,-0.79185,-0.349275,-0.608766,-0.039309,0.772093,-0.334089,-0.72895,-0.371118,-0.645494,-0.641791,-0.640129,normal
-0.010032,-0.714171,-0.349275,-0.608766,-0.039309,0.772093,3.031455,-0.72895,-1.021837,-1.135533,-0.641791,-0.640129,normal
-0.010074,0.062619,-0.349275,-0.608766,-0.038802,0.772093,-0.440932,1.329068,1.264717,1.069642,-0.641791,-0.640129,normal
-0.010009,-0.558813,-0.349275,-0.608766,-0.030326,0.772093,-0.440932,-0.606864,1.264717,1.069642,-0.641791,-0.640129,normal
-0.010092,2.470668,-0.013235,1.350109,-0.039309,-1.366032,-0.066982,1.634283,-0.904346,-1.024161,-0.641791,-0.640129,dos
-0.010089,-0.248097,-0.349275,-0.608766,-0.039309,0.772093,-0.440932,-0.72895,1.264717,1.069642,-0.641791,-0.640129,probe
-0.00936,0.373335,-0.349275,7.226735,-0.035628,0.772093,0.200124,-0.72895,0.424205,0.579603,-0.596879,1.595445,normal
-0.009741,0.373335,-0.349275,-0.608766,-0.035549,0.772093,-0.334089,-0.72895,0.478432,0.334583,-0.641791,-0.640129,normal
-0.009704,0.373335,-0.349275,-0.608766,-0.03511,0.772093,-0.120404,-0.72895,1.129151,0.802348,-0.641791,-0.640129,normal
-0.010092,0.295656,-0.013235,0.370672,-0.039309,-1.275048,-0.120404,1.268025,-0.823006,-0.957337,1.603803,1.595445,dos
-0.009698,0.373335,-0.349275,-0.608766,-0.033917,0.772093,-0.334089,-0.72895,-0.705515,-0.82369,-0.641791,-0.640129,normal
-0.010092,2.004594,-0.069241,0.370672,-0.039309,-1.388778,-0.173825,1.032574,-0.940497,-1.06871,1.603803,1.595445,dos
-0.010092,0.295656,-0.069241,0.370672,-0.039309,-1.366032,-0.173825,0.500629,-0.958573,-1.06871,1.603803,1.595445,dos
-0.009946,-0.558813,-0.349275,-0.608766,-0.001867,0.772093,-0.440932,-0.458617,1.264717,1.069642,-0.641791,-0.640129,normal
-0.010008,-0.092739,-0.349275,-0.608766,0.008726,0.772093,-0.334089,-0.72895,-0.877233,-0.957337,-0.641791,-0.640129,normal
-0.009555,0.373335,-0.349275,-0.608766,-0.035087,0.772093,0.146703,-0.72895,0.008468,-0.155456,-0.619335,-0.640129,normal
-0.009985,-0.558813,-0.349275,-0.608766,0.012103,0.772093,-0.440932,-0.598144,1.264717,1.069642,-0.641791,-0.640129,normal
-0.010092,-0.636492,-0.013235,0.370672,-0.039309,-1.388778,-0.066982,1.398831,-1.021837,-1.135533,1.603803,1.595445,dos
-0.007056,-0.79185,-0.349275,-0.608766,-0.039309,0.772093,-0.280668,-0.72895,-0.461496,-1.024161,-0.641791,-0.640129,normal
-0.008746,0.373335,-0.349275,-0.608766,-0.034817,0.772093,-0.173825,-0.72895,-0.380156,-0.511847,0.413638,-0.640129,normal
-0.009828,0.373335,-0.349275,-0.608766,-0.035515,0.772093,-0.120404,-0.72895,0.704376,0.690975,-0.596879,-0.640129,normal
-0.0096,0.373335,-0.349275,-0.608766,-0.03556,0.772093,-0.440932,-0.72895,0.198261,1.069642,-0.641791,-0.640129,normal
-0.010092,2.703705,-0.013235,0.370672,-0.039309,-1.411524,-0.066982,1.076176,-0.949535,-1.06871,1.603803,1.595445,dos
-0.010092,-0.636492,-0.125248,0.370672,-0.039309,-1.20681,-0.120404,0.500629,-0.868195,-1.001886,1.603803,1.595445,dos
-0.01008,0.062619,-0.349275,-0.608766,-0.039309,0.772093,-0.120404,-0.72895,-0.795893,-0.489573,-0.641791,-0.640129,normal
-0.009727,0.373335,-0.349275,-0.608766,-0.035605,0.772093,2.230135,-0.72895,0.24345,-0.044083,-0.641791,-0.640129,normal
-0.010092,-0.558813,-0.349275,1.350109,-0.039309,0.772093,-0.440932,-0.72895,1.264717,1.069642,-0.641791,-0.640129,normal
-0.010005,-0.558813,-0.349275,-0.608766,-0.022006,0.772093,-0.440932,-0.667907,1.264717,1.069642,-0.641791,-0.640129,normal
-0.009973,-0.558813,-0.349275,-0.608766,0.007251,0.772093,-0.440932,-0.580703,1.264717,1.069642,-0.641791,-0.640129,normal
-0.010009,-0.558813,-0.349275,-0.608766,-0.033388,0.772093,-0.440932,-0.676627,1.264717,1.069642,-0.641791,-0.640129,normal
-0.010092,-0.636492,-0.069241,0.370672,-0.039309,-1.43427,-0.120404,1.311627,-0.96761,-1.090984,1.603803,1.595445,dos
-0.009934,-0.558813,-0.349275,-0.608766,-0.033388,0.772093,-0.440932,-0.72895,1.264717,1.069642,-0.641791,-0.640129,normal
-0.010005,-0.558813,-0.349275,-0.608766,-0.024528,0.772093,-0.440932,-0.659186,1.264717,1.069642,-0.641791,-0.640129,normal
-0.010092,-0.636492,-0.349275,-0.608766,-0.039309,0.772093,0.680916,-0.72895,-1.030875,-1.157808,-0.641791,-0.640129,probe
-0.010092,0.528693,0.098779,4.288422,-0.039309,-1.479762,-0.120404,0.186694,-1.030875,-1.157808,-0.641791,-0.640129,dos
-0.010092,-0.636492,0.042772,0.370672,-0.039309,-1.479762,0.03986,0.997692,-1.030875,-1.157808,1.603803,1.595445,dos
-0.010074,0.062619,-0.349275,-0.608766,-0.038814,0.772093,-0.440932,-0.702788,1.264717,1.069642,-0.641791,-0.640129,normal
-0.010004,-0.558813,-0.349275,-0.608766,-0.035864,0.772093,-0.440932,-0.589423,1.264717,1.069642,-0.641791,-0.640129,normal
-0.010092,0.994767,-0.013235,0.370672,-0.039309,-1.457016,-0.173825,1.407552,-1.003761,-1.113259,1.603803,1.595445,dos
-0.010092,-0.636492,0.098779,0.370672,-0.039309,-1.43427,-0.013561,0.247737,-0.985686,-1.113259,1.603803,1.595445,dos
-0.010004,-0.558813,-0.349275,-0.608766,-0.013642,0.772093,-0.440932,-0.563262,1.264717,1.069642,-0.641791,-0.640129,normal
-0.010092,-0.636492,1.498947,0.370672,-0.039309,-1.002096,0.03986,-0.659186,-1.021837,-1.135533,1.603803,1.595445,dos
-0.00967,0.373335,-0.349275,-0.608766,-0.035256,0.772093,-0.227246,-0.72895,0.333828,-0.088632,-0.641791,-0.640129,normal
-0.009994,-0.558813,-0.349275,-0.608766,-0.022603,0.772093,-0.440932,-0.641746,1.264717,1.069642,-0.641791,-0.640129,normal
-0.009664,1.150125,-0.349275,-0.608766,-0.039309,0.772093,0.520652,3.718462,-0.00057,-0.155456,-0.641791,-0.640129,dos
-0.010092,-0.558813,-0.349275,1.350109,-0.039309,0.772093,-0.440932,-0.72895,0.333828,1.069642,-0.641791,-0.640129,normal
-0.010001,-0.558813,-0.349275,-0.608766,-0.030404,0.772093,-0.440932,-0.650466,1.264717,1.069642,-0.641791,-0.640129,normal
-0.010092,2.392989,0.042772,0.370672,-0.039309,-1.388778,-0.066982,1.547078,-0.913384,-1.046435,1.603803,1.595445,dos
-0.010092,2.159952,-0.069241,0.370672,-0.039309,-1.184064,-0.173825,0.500629,-0.859157,-0.979612,1.603803,1.595445,dos
-0.010015,-0.558813,-0.349275,-0.608766,0.125769,0.772093,-0.440932,-0.72895,1.264717,1.069642,-0.641791,-0.640129,normal
-0.010074,0.062619,-0.349275,-0.608766,-0.037891,0.772093,-0.38751,-0.624305,1.255679,1.069642,-0.641791,-0.640129,normal
-0.010092,0.373335,-0.013235,0.370672,-0.039309,-1.43427,-0.013561,1.643003,-0.96761,-1.090984,1.603803,1.595445,dos
-0.010092,0.994767,-0.013235,1.350109,-0.039309,-1.115826,-0.013561,0.204135,-0.904346,-1.024161,-0.641791,-0.640129,dos
-0.010023,-0.558813,-0.349275,-0.608766,0.05254,0.772093,-0.440932,-0.72895,1.264717,1.069642,-0.641791,-0.640129,normal
-0.010092,-0.558813,-0.349275,0.370672,-0.039309,0.772093,-0.440932,-0.633025,-0.931459,1.069642,1.603803,1.595445,dos
-0.009954,-0.79185,-0.349275,-0.608766,-0.039309,0.772093,-0.440932,-0.720229,-0.6061,1.069642,-0.641791,-0.640129,r2l
0.028436,0.373335,-0.349275,-0.608766,-0.035617,0.772093,-0.334089,-0.72895,0.360941,0.045015,-0.641791,-0.640129,normal
-0.010092,-0.714171,-0.349275,1.350109,-0.039309,0.772093,1.108287,-0.72895,-0.994724,0.423681,-0.641791,-0.640129,normal
-0.010014,-0.558813,-0.349275,-0.608766,-0.032307,0.772093,-0.440932,-0.545821,1.264717,1.069642,-0.641791,-0.640129,normal
-0.010092,-0.636492,0.042772,0.370672,-0.039309,-1.479762,-0.173825,1.050015,-0.940497,-1.06871,1.603803,1.595445,dos
-0.009049,0.373335,-0.349275,-0.608766,-0.035662,0.772093,-0.227246,-0.72895,0.08077,0.134113,-0.641791,-0.640129,normal
-0.009497,0.373335,-0.349275,-0.608766,-0.035515,0.772093,0.03986,-0.72895,0.460356,0.780073,-0.596879,-0.640129,normal
-0.010025,-0.558813,-0.349275,-0.608766,0.387289,0.772093,-0.440932,-0.72895,1.264717,1.069642,-0.641791,-0.640129,normal
-0.010073,0.062619,-0.349275,-0.608766,-0.037868,0.772093,-0.38751,1.78253,1.228566,1.025093,-0.641791,-0.640129,normal
-0.010092,1.460841,-0.069241,0.370672,-0.039309,-1.43427,-0.120404,1.233143,-0.976648,-1.090984,1.603803,1.595445,dos
-0.009995,-0.558813,-0.349275,-0.608766,0.0734,0.772093,-0.440932,-0.711509,1.264717,1.069642,-0.641791,-0.640129,normal
-0.009997,-0.558813,-0.349275,-0.608766,-0.036292,0.772093,-0.440932,-0.685348,1.264717,1.069642,-0.641791,-0.640129,normal
-0.009921,-0.558813,-0.349275,-0.608766,0.059767,0.772093,-0.440932,-0.589423,1.264717,1.069642,-0.641791,-0.640129,normal
-0.010092,-0.636492,-0.013235,0.370672,-0.039309,-1.343286,-0.120404,0.666317,-0.940497,-1.06871,1.603803,1.595445,dos
-0.009816,0.373335,-0.349275,-0.608766,-0.035617,0.772093,-0.066982,-0.72895,-0.533798,0.601877,-0.641791,-0.640129,normal
-0.010049,-0.092739,-0.349275,-0.608766,-0.013338,0.772093,0.03986,-0.72895,-1.003761,-1.113259,-0.641791,-0.640129,normal
-0.010011,-0.558813,-0.349275,-0.608766,-0.0301,0.772093,-0.440932,-0.685348,1.264717,1.069642,-0.641791,-0.640129,normal
-0.010092,-0.636492,-0.349275,2.329547,-0.039309,0.772093,2.230135,-0.720229,-1.021837,-1.135533,-0.641791,-0.640129,probe
-0.009955,-0.558813,-0.349275,-0.608766,-0.036146,0.772093,-0.38751,-0.694068,1.156264,0.958269,-0.641791,-0.640129,normal
-0.010092,-0.558813,-0.069241,0.370672,-0.039309,-0.933858,-0.280668,-0.040037,-0.678402,-0.600945,1.603803,1.595445,dos
-0.010092,2.703705,0.042772,0.370672,-0.039309,-1.297794,-0.066982,0.439586,-0.931459,-1.046435,1.603803,1.595445,dos
-0.010074,0.062619,-0.349275,-0.608766,-0.038814,0.772093,-0.440932,0.177973,1.264717,1.069642,-0.641791,-0.640129,normal
-0.00996,-0.558813,-0.349275,-0.608766,0.005473,0.772093,-0.440932,-0.711509,1.264717,1.069642,-0.641791,-0.640129,normal
-0.010011,-0.558813,-0.349275,-0.608766,-0.037013,0.772093,-0.440932,-0.676627,1.264717,1.069642,-0.641791,-0.640129,normal
-0.01002,-0.558813,-0.349275,-0.608766,-0.021511,0.772093,-0.440932,-0.711509,1.264717,1.069642,-0.641791,-0.640129,normal
-0.009522,-0.79185,-0.349275,-0.608766,-0.039309,0.772093,-0.280668,-0.720229,0.144035,0.245485,-0.641791,-0.640129,normal
-0.010092,-0.636492,-0.349275,-0.608766,-0.039309,0.772093,0.787759,-0.72895,-1.030875,-1.157808,-0.641791,-0.640129,probe
-0.010092,2.859063,-0.069241,0.370672,-0.039309,-1.275048,-0.173825,0.247737,-0.940497,-1.06871,1.603803,1.595445,dos
-0.009959,-0.558813,-0.349275,-0.608766,-0.016727,0.772093,-0.440932,-0.694068,1.264717,1.069642,-0.641791,-0.640129,normal
-0.010092,-0.79185,-0.013235,0.370672,-0.039309,-0.97935,-0.334089,-0.135962,-0.470533,-0.600945,1.603803,1.595445,dos
-0.010003,-0.558813,-0.349275,-0.608766,-0.032532,0.772093,-0.440932,-0.397574,1.264717,1.069642,-0.641791,-0.640129,normal
-0.009985,-0.558813,-0.349275,-0.608766,-0.035819,0.772093,-0.440932,-0.685348,1.264717,1.069642,-0.641791,-0.640129,normal
-0.009977,-0.558813,-0.349275,-0.608766,-0.036202,0.772093,-0.440932,-0.685348,1.264717,1.069642,-0.641791,-0.640129,normal
-0.010092,-0.636492,0.042772,0.370672,-0.039309,-1.502509,-0.066982,1.398831,-0.877233,-1.001886,1.603803,1.595445,dos
-0.009989,-0.558813,-0.349275,-0.608766,-0.032555,0.772093,-0.440932,-0.493499,1.264717,1.069642,-0.641791,-0.640129,normal
-0.010092,3.0921,-0.013235,0.370672,-0.039309,-1.343286,-0.120404,1.206982,-0.895308,-1.024161,1.603803,1.595445,dos
-0.009972,-0.558813,-0.349275,-0.608766,0.038311,0.772093,-0.440932,-0.702788,1.264717,1.069642,-0.641791,-0.640129,normal
-0.010092,-0.636492,5.251397,1.350109,-0.039309,-1.502509,4.901202,3.378365,-1.030875,-1.157808,-0.439688,-0.505995,probe
-0.009698,0.917088,-0.349275,-0.608766,-0.010591,0.772093,-0.280668,-0.72895,-1.030875,-1.157808,-0.619335,-0.640129,r2l
-0.010092,-0.79185,-0.069241,0.370672,-0.039309,-0.933858,-0.334089,-0.074919,-0.425345,-0.556396,1.603803,1.595445,dos
-0.010092,-0.636492,0.434819,-0.608766,-0.039309,-1.411524,0.734338,-0.292929,-1.021837,-1.135533,-0.641791,-0.640129,probe
-0.010017,0.684051,5.251397,-0.608766,-0.039309,-0.365208,-0.38751,-0.720229,-0.841082,-0.957337,-0.641791,-0.640129,normal
-0.010029,-0.558813,-0.349275,-0.608766,0.022336,0.772093,-0.440932,-0.702788,1.264717,1.069642,-0.641791,-0.640129,normal
-0.009333,-0.79185,-0.349275,-0.608766,-0.039309,0.772093,-0.334089,-0.694068,-0.68744,-0.734592,-0.641791,-0.640129,normal
0.012531,-0.558813,-0.349275,-0.608766,0.054285,0.772093,-0.440932,-0.72895,0.279601,1.069642,-0.641791,-0.640129,dos
-0.010092,-0.636492,-0.013235,0.370672,-0.039309,-1.32054,-0.120404,1.346509,-1.021837,-1.135533,1.603803,1.595445,dos
-0.009949,-0.558813,-0.349275,-0.608766,0.008996,0.772093,-0.440932,-0.650466,1.264717,1.069642,-0.641791,-0.640129,normal
-0.010092,1.693878,-0.013235,0.370672,-0.039309,-1.388778,-0.120404,1.695325,-0.922422,-1.046435,1.603803,1.595445,dos
-0.010092,-0.558813,-0.349275,1.350109,-0.039309,0.772093,-0.440932,-0.72895,0.053657,1.069642,-0.641791,-0.640129,normal
-0.009994,-0.558813,-0.349275,-0.608766,-0.035785,0.772093,-0.440932,-0.685348,1.264717,1.069642,-0.641791,-0.640129,normal
-0.009664,1.150125,-0.349275,-0.608766,-0.039309,0.772093,-0.38751,1.424993,1.201453,1.002818,-0.641791,-0.640129,dos
-0.009946,-0.558813,-0.349275,-0.608766,-0.035076,0.772093,-0.440932,-0.72895,1.264717,1.069642,-0.619335,-0.640129,normal
-0.009971,-0.558813,-0.349275,-0.608766,0.22229,0.772093,-0.440932,-0.641746,1.264717,1.069642,-0.641791,-0.640129,normal
-0.010074,0.062619,-0.349275,-0.608766,-0.037879,0.772093,-0.440932,0.212855,1.264717,1.069642,-0.641791,-0.640129,normal
-0.010092,-0.01506,0.042772,0.370672,-0.039309,-0.75189,-0.120404,-0.476058,-0.913384,-0.845965,1.536435,1.595445,dos
-0.009997,-0.558813,-0.349275,-0.608766,-0.033996,0.772093,-0.440932,-0.720229,1.264717,1.069642,-0.641791,-0.640129,normal
-0.010092,3.0921,-0.013235,0.370672,-0.039309,-1.343286,-0.013561,1.878454,-0.96761,-1.090984,1.603803,1.595445,dos
-0.010092,-0.636492,-0.013235,0.370672,-0.039309,-1.479762,0.03986,1.023854,-0.859157,-0.979612,1.603803,1.595445,dos
-0.010092,3.946569,1.330927,0.370672,-0.039309,-0.592668,0.03986,-0.563262,-0.96761,-1.090984,1.603803,1.595445,dos
-0.00997,-0.558813,-0.349275,-0.608766,-0.021297,0.772093,-0.440932,-0.650466,1.264717,1.069642,-0.641791,-0.640129,normal
-0.009965,-0.558813,-0.349275,-0.608766,-0.027207,0.772093,-0.38751,-0.676627,1.246642,1.047367,-0.641791,-0.640129,normal
-0.010092,0.917088,-0.349275,4.288422,-0.037812,0.772093,4.901202,-0.72895,-1.021837,-0.044083,-0.641791,-0.640129,probe
-0.010092,1.616199,-0.013235,0.370672,-0.039309,-1.229556,-0.066982,0.151812,-0.96761,-1.090984,1.603803,1.595445,dos
-0.010074,0.062619,-0.293268,-0.608766,-0.037868,0.772093,-0.38751,1.294186,0.731489,0.690975,-0.641791,-0.640129,normal
-0.009996,-0.558813,-0.349275,-0.608766,-0.003038,0.772093,-0.334089,-0.711509,1.074924,0.891446,-0.641791,-0.640129,normal
-0.01002,-0.558813,-0.349275,-0.608766,-0.018415,0.772093,-0.38751,-0.72895,1.219528,1.025093,-0.641791,-0.640129,normal
-0.010032,-0.714171,-0.349275,-0.608766,-0.038127,0.772093,2.390399,-0.72895,-1.030875,-1.157808,-0.641791,-0.640129,normal
-0.010092,3.402816,0.042772,0.370672,-0.039309,-1.275048,-0.066982,-0.127241,-0.976648,-1.090984,1.603803,1.595445,dos
-0.010092,-0.636492,-0.013235,0.370672,-0.039309,-1.43427,-0.120404,0.509349,-1.021837,-1.135533,1.603803,1.595445,dos
-0.010092,-0.636492,0.322806,0.370672,-0.039309,-0.820128,0.03986,-0.301649,-0.904346,-1.024161,1.603803,1.595445,dos
-0.010073,0.062619,-0.349275,-0.608766,-0.037812,0.772093,-0.38751,0.212855,1.255679,1.069642,-0.641791,-0.640129,normal
-0.010089,-0.248097,-0.349275,-0.608766,-0.039309,0.772093,-0.440932,-0.72895,0.297676,1.069642,-0.641791,-0.640129,probe
-0.009877,1.150125,-0.349275,-0.608766,-0.039309,0.772093,-0.440932,-0.406294,1.264717,1.069642,-0.641791,-0.640129,dos
-0.010092,-0.636492,-0.349275,2.329547,-0.039309,0.772093,3.939618,-0.720229,-1.021837,-1.135533,-0.641791,-0.640129,probe
-0.010092,-0.636492,-0.013235,0.370672,-0.039309,-1.388778,-0.120404,1.006413,-0.877233,-1.001886,1.603803,1.595445,dos
-0.010092,0.140298,0.042772,0.370672,-0.039309,-1.388778,-0.066982,0.239016,-0.985686,-1.113259,1.603803,1.595445,dos
-0.010092,-0.636492,-0.069241,0.370672,-0.039309,-1.366032,-0.013561,0.919209,-0.931459,-0.957337,1.356787,1.595445,dos
