@relation 'KDDTrain20P_05A.arff-weka.filters.unsupervised.attribute.Remove-R42-weka.filters.unsupervised.attribute.RemoveUseless-M99.0-weka.filters.unsupervised.attribute.SortLabels-R2-SNON-CASE-weka.filters.unsupervised.attribute.OrdinalToNumeric-R2-4-weka.filters.unsupervised.attribute.MathExpression-Elog(1+A)-Rlast-weka.filters.unsupervised.attribute.Remove-V-R5,3,28,4,6,last'

@attribute src_bytes numeric
@attribute service numeric
@attribute diff_srv_rate numeric
@attribute flag numeric
@attribute dst_bytes numeric
@attribute class {normal,dos,r2l,probe,u2r}

@data
3.828641,2.484907,0,0,4.941642,normal
0,1.098612,0.058269,1.098612,0,dos
0,1.386294,0.058269,0.693147,0,dos
4.369448,2.995732,0.122218,0,0,normal
0,1.098612,0.058269,0.693147,0,dos
4.543295,2.484907,0,0,3.555348,normal
2.197225,2.079442,0,0,0,probe
2.397895,3.044522,0.693147,0,3.688879,normal
0,1.098612,0.04879,0.693147,0,dos
2.302585,2.397895,0.693147,0,4.955827,normal
0,0.693147,0.693147,1.098612,0,probe
5.945421,1.386294,0,0,7.038784,normal
6.499787,2.772589,0,0,5.808142,normal
3.828641,2.484907,0,0,4.867534,normal
0,1.098612,0.058269,0.693147,0,dos
5.940171,1.386294,0,0,7.420579,normal
5.802118,1.386294,0,0,9.140025,normal
0,3.871201,0.058269,0.693147,0,dos
5.961005,1.386294,0,0,5.857933,normal
0,1.098612,0.058269,0.693147,0,dos
3.806662,2.484907,0,0,3.806662,normal
0,1.098612,0.076961,1.098612,0,dos
3.806662,2.484907,0.086178,0,4.882802,normal
0,1.386294,0,0.693147,0,normal
5.455321,1.386294,0,0,6.274762,normal
0,1.098612,0.058269,0.693147,0,dos
5.855072,1.386294,0,0,8.571871,normal
10.906708,1.386294,0,0,9.025816,dos
0,3.871201,0.067659,1.098612,0,dos
0,2.302585,0.04879,0.693147,0,dos
5.659482,1.386294,0,0,9.119759,normal
5.609472,1.386294,0,0,7.082549,normal
5.164786,1.386294,0,1.94591,9.2322,normal
4.663439,1.098612,0.405465,0,4.969813,normal
0,1.098612,0.04879,0.693147,0,dos
0,1.386294,0,1.098612,0,normal
5.793014,1.386294,0,0,7.061334,normal
5.347108,1.386294,0,0,7.745868,normal
0,1.098612,0.04879,0.693147,0,dos
0,3.931826,0.067659,0.693147,0,dos
6.234411,1.386294,0,0,8.53149,normal
6.940222,3.258097,0,0,0,dos
0,1.098612,0.693147,1.098612,0,probe
0,0,0.058269,1.098612,0,dos
0,2.890372,0.058269,0.693147,0,dos
2.197225,2.079442,0,0,0,probe
6.464588,0,0.512824,0,0,normal
0,1.098612,0.058269,0.693147,0,dos
10.906708,1.386294,0,0,9.025816,dos
0,1.098612,0,1.386294,0,probe
3.806662,2.484907,0.00995,0,4.844187,normal
0,1.098612,0.04879,0.693147,0,dos
4.990433,0.693147,0.512824,0,0,normal
2.197225,2.079442,0,0,0,probe
3.78419,2.484907,0.019803,0,4.727388,normal
0,3.610918,0.067659,1.098612,0,dos
3.828641,2.484907,0,0,4.718499,normal
0,3.871201,0.058269,1.098612,0,dos
0.693147,1.098612,0,0,0,probe
2.197225,2.079442,0,0,0,probe
5.099866,1.386294,0,0,10.467323,normal
5.123964,0,0,0,0,normal
2.197225,2.397895,0,0,4.934474,normal
7.629004,0,0.405465,0,0,normal
5.697093,1.386294,0,0,7.924072,normal
2.197225,2.079442,0,0,0,probe
5.209486,2.995732,0.693147,0,0,normal
0,2.833213,0.076961,0.693147,0,dos
0,1.791759,0.067659,0.693147,0,dos
5.472271,1.386294,0,0,6.030685,normal
5.42495,1.386294,0,0,6.602588,normal
0,3.970292,0.058269,0.693147,0,dos
0,3.89182,0.058269,0.693147,0,dos
0,1.098612,0.076961,1.098612,0,dos
0,4.007333,0.058269,0.693147,0,dos
9.344347,2.772589,0,0,7.345365,normal
2.197225,2.079442,0,0,0,probe
5.908083,2.302585,0,0,8.893847,normal
0,3.7612,0.058269,0.693147,0,dos
6.25575,3.258097,0,0,0,dos
0,1.386294,0,1.098612,0,normal
0,1.098612,0.076961,1.098612,0,dos
0,3.367296,0.04879,0.693147,0,dos
5.814131,1.386294,0,0,6.329721,normal
0,1.098612,0.04879,0.693147,0,dos
3.828641,2.484907,0,0,5.117994,normal
5.673323,1.386294,0,0,6.39693,normal
6.940222,3.258097,0,0,0,dos
5.484797,1.386294,0,0,7.226209,normal
5.697093,1.386294,0,0,8.071219,normal
3.806662,2.484907,0.00995,0,4.927254,normal
0,2.197225,0.058269,0.693147,0,dos
6.620073,0,0,0,0,normal
2.944439,2.079442,0,0,0,probe
6.342121,0,0,0,0,normal
0,2.397895,0.058269,0.693147,0,dos
5.814131,0,0,0,0,r2l
0,3.526361,0.058269,0.693147,0,dos
7.008505,2.772589,0,0,5.808142,normal
0,1.098612,0.058269,0.693147,0,dos
7.41698,2.772589,0,0,5.820083,normal
0,1.098612,0.693147,1.098612,0,probe
3.806662,2.484907,0,0,3.806662,normal
5.4161,1.386294,0,0,6.586172,normal
0,3.044522,0.039221,0.693147,0,dos
0,1.098612,0.04879,0.693147,0,dos
0,3.871201,0.058269,0.693147,0,dos
0,0,0.058269,0.693147,0,dos
15.451372,0,0,0,0,r2l
5.549076,1.386294,0,1.94591,10.281958,normal
5.749393,1.386294,0,0,9.000976,normal
5.762051,1.386294,0,0,6.841615,normal
0,0.693147,0.693147,1.098612,0,probe
5.446737,1.386294,0,0,8.358901,normal
4.976734,1.386294,0,0,9.191565,normal
3.828641,2.484907,0,0,4.248495,normal
5.308268,1.386294,0,0,5.575949,normal
0,3.970292,0.067659,0.693147,0,dos
5.036953,1.386294,0,0,9.034438,normal
5.293305,1.386294,0,0,6.990257,normal
0.693147,1.098612,0.182322,0,0,probe
0,1.098612,0.058269,0.693147,0,dos
2.197225,2.079442,0,0,0,probe
3.850148,2.484907,0,0,3.850148,normal
0,1.098612,0.04879,0.693147,0,dos
0,1.098612,0.693147,1.098612,0,probe
5.834811,1.386294,0,0,9.003931,normal
5.446737,1.386294,0,0,8.597482,normal
5.147494,1.386294,0,0,9.038484,normal
0,1.098612,0.04879,0.693147,0,dos
0,0.693147,0.672944,1.098612,0,probe
0,3.496508,0.058269,1.098612,0,dos
3.610918,2.484907,0,0,4.624973,normal
0,3.583519,0.058269,0.693147,0,dos
0,2.70805,0.067659,0.693147,0,dos
5.062595,1.386294,0,0,9.198774,normal
5.252273,0,0,0,0,normal
5.379897,1.386294,0,0,7.118016,normal
0,4.007333,0.067659,0.693147,0,dos
0,2.70805,0.067659,0.693147,0,dos
0,2.397895,0.067659,1.791759,0,dos
5.703782,1.386294,0,0,7.659171,normal
0,1.098612,0.067659,1.098612,0,dos
4.49981,2.302585,0,1.94591,7.949091,normal
5.267858,1.386294,0,0,5.950643,normal
0,1.098612,0.058269,0.693147,0,dos
6.620073,2.772589,0,0,5.826,normal
5.365976,1.386294,0,0,6.042633,normal
0,3.583519,0.058269,0.693147,0,dos
0,2.302585,0.058269,0.693147,0,dos
5.393628,1.386294,0,0,9.334591,normal
6.059123,2.302585,0,0,10.771806,normal
0,1.098612,0.058269,0.693147,0,dos
4.990433,0.693147,0.405465,0,4.663439,normal
0,3.637586,0.067659,0.693147,0,dos
5.384495,1.386294,0,0,8.806424,normal
0.693147,1.098612,0,1.386294,0,probe
0.693147,1.098612,0.09531,0,0,probe
0,1.098612,0.067659,1.098612,0,dos
0,1.098612,0.04879,0.693147,0,dos
0,3.433987,0.058269,0.693147,0,dos
0,2.70805,0.04879,0.693147,0,dos
5.710427,1.386294,0,0,6.892642,normal
5.4161,1.386294,0,0,8.475329,normal
3.806662,2.484907,0.00995,0,4.941642,normal
5.446737,1.386294,0,0,7.855157,normal
6.940222,3.258097,0,0,0,dos
5.398163,1.386294,0,0,6.371612,normal
5.351858,1.386294,0,0,7.561642,normal
5.7301,1.386294,0,0,6.045005,normal
5.267858,1.386294,0,0,6.622736,normal
3.637586,2.995732,0,0,0,probe
5.09375,1.386294,0,0,6.075346,normal
0.693147,0.693147,0,1.386294,0,probe
0,1.386294,0,1.098612,0,normal
9.07875,0,0,0,0,normal
0,3.401197,0.058269,1.098612,0,dos
0,1.098612,0.058269,0.693147,0,dos
0,2.70805,0.067659,1.098612,0,dos
5.257495,1.386294,0,0,9.796793,normal
5.420535,1.386294,0,0,8.87989,normal
0,3.850148,0.04879,0.693147,0,dos
6.944087,2.772589,0,0,5.796058,normal
0,3.332205,0.058269,1.098612,0,dos
0,1.098612,0.067659,1.098612,0,dos
6.248043,0.693147,0,0,1.609438,normal
0,1.386294,0.058269,0.693147,0,dos
2.397895,3.044522,0.693147,0,3.688879,normal
0,1.386294,0,1.098612,0,normal
10.906708,1.386294,0,0,9.025816,dos
6.908755,2.772589,0,0,5.811141,normal
3.806662,2.484907,0,0,3.806662,normal
0,1.098612,0,1.386294,0,probe
5.627621,1.386294,0,0,9.955511,normal
0,2.639057,0.058269,0.693147,0,dos
5.429346,1.386294,0,0,5.765191,normal
3.806662,2.484907,0,0,4.844187,normal
0,1.098612,0.058269,1.098612,0,dos
2.197225,2.079442,0,0,0,probe
4.990433,0.693147,0.470004,0,4.663439,normal
5.814131,0,0,0,0,r2l
5.826,1.386294,0,0,9.221478,normal
5.749393,1.386294,0,0,9.552084,normal
5.438079,1.386294,0,0,7.242798,normal
6.25575,3.258097,0,0,0,dos
7.427144,2.302585,0.693147,1.94591,9.737138,normal
5.361292,1.386294,0,0,5.823046,normal
0,1.386294,0,1.098612,0,normal
0,3.091042,0.058269,0.693147,0,dos
0,1.386294,0.058269,0.693147,0,dos
0,1.098612,0.067659,0.693147,0,dos
5.375278,1.098612,0,0,0,probe
0,1.098612,0.058269,0.693147,0,dos
0,2.70805,0.067659,1.098612,0,dos
2.944439,2.079442,0,0,0,probe
0,1.098612,0.058269,0.693147,0,dos
7.104965,2.772589,0,0,5.926926,normal
0,1.098612,0.076961,1.098612,0,dos
5.17615,1.386294,0,0,8.549467,normal
0,3.555348,0.058269,0.693147,0,dos
0,2.944439,0.058269,0.693147,0,dos
3.89182,3.806662,0,0,3.89182,normal
0,3.178054,0.058269,0.693147,0,dos
5.062595,1.386294,0,0,8.291797,normal
0,1.098612,0.131028,0.693147,0,dos
6.025866,1.386294,0,0,8.828494,normal
5.111988,1.386294,0,0,8.926385,normal
3.828641,2.484907,0,0,4.875197,normal
0,3.295837,0.076961,0.693147,0,dos
0,1.94591,0.067659,0.693147,0,dos
2.197225,2.079442,0,0,0,probe
0,3.871201,0.04879,0.693147,0,dos
3.7612,2.484907,0.00995,0,4.290459,normal
5.7301,1.386294,0,0,7.012115,normal
0,1.098612,0.19062,0.693147,0,dos
5.723585,1.386294,0,0,7.827241,normal
5.370638,1.386294,0,0,6.401917,normal
0.693147,1.098612,0.131028,0,0,probe
5.361292,1.386294,0,0,9.323133,normal
0,2.564949,0.067659,0.693147,0,dos
5.777652,1.386294,0,0,8.314832,normal
0,3.871201,0.067659,1.098612,0,dos
5.370638,1.386294,0,0,7.24065,normal
3.828641,2.484907,0.00995,0,4.934474,normal
4.997212,0.693147,0,0,4.663439,normal
0,2.197225,0.058269,0.693147,0,dos
4.844187,2.302585,0,1.791759,5.192957,r2l
5.525453,1.386294,0,0,8.694,normal
6.940222,3.258097,0,0,0,dos
5.293305,1.386294,0,0,8.854237,normal
0,3.135494,0.058269,0.693147,0,dos
4.990433,0.693147,0,0,4.663439,normal
5.529429,1.386294,0,0,7.824446,normal
4.983607,0.693147,0,0,4.663439,normal
3.828641,2.484907,0,0,4.317488,normal
3.806662,2.484907,0.00995,0,3.806662,normal
5.493061,1.386294,0,0,9.639587,normal
3.828641,2.484907,0,0,4.317488,normal
6.928538,2.772589,0,0,5.883322,normal
0,0,0.364643,0.693147,0,dos
5.488938,1.386294,0,0,10.577172,normal
0,1.386294,0.322083,0.693147,0,dos
0,1.098612,0.058269,0.693147,0,dos
2.944439,2.079442,0,0,0,probe
5.855072,1.386294,0,0,7.732369,normal
4.997212,0.693147,0.405465,0,4.663439,normal
0,1.098612,0.04879,0.693147,0,dos
2.944439,2.079442,0,0,0,probe
0,1.098612,0.067659,0.693147,0,dos
0,3.931826,0.058269,1.791759,0,dos
3.78419,2.484907,0,0,4.317488,normal
0,1.098612,0.067659,0.693147,0,dos
2.197225,2.079442,0,0,0,probe
0,1.098612,0.04879,0.693147,0,dos
0,1.098612,0.058269,0.693147,0,dos
0,3.89182,0.067659,1.098612,0,dos
0,3.931826,0.058269,0.693147,0,dos
8.017967,2.772589,0,0,6.016157,normal
5.57973,1.386294,0,0,8.01036,normal
7.09091,2.772589,0,0,5.805135,normal
0,3.044522,0.058269,0.693147,0,dos
0,1.098612,0.067659,0.693147,0,dos
5.631212,1.386294,0,0,7.474205,normal
3.828641,2.484907,0.00995,0,4.382027,normal
0,1.098612,0.058269,0.693147,0,dos
5.793014,1.386294,0,0,8.503297,normal
5.26269,0,0,0,0,normal
5.638355,1.386294,0,0,5.717028,normal
5.257495,1.386294,0,0,7.851272,normal
7.512618,0,0,0,0,normal
5.351858,1.386294,0,0,6.212606,normal
8.864747,0,0,0,0,normal
2.197225,2.079442,0,0,0,probe
5.342334,1.386294,0,0,7.928406,normal
0,1.386294,0,1.098612,0,normal
5.337538,1.098612,0,0,0,probe
0.693147,0.693147,0,1.386294,0,probe
5.303305,1.386294,0,0,7.410952,normal
5.337538,1.386294,0,0,5.726848,normal
8.236421,0.693147,0.559616,0,0,normal
5.796058,1.386294,0,0,6.006353,normal
5.446737,1.386294,0,0,5.652489,normal
4.997212,0.693147,0,0,4.663439,normal
2.197225,2.079442,0,0,0,probe
0,0,0.04879,0.693147,0,dos
0,1.386294,0.058269,0.693147,0,dos
0,1.098612,0.058269,0.693147,0,dos
3.78419,2.484907,0.00995,0,4.844187,normal
0,1.098612,0.058269,0.693147,0,dos
11.389435,0,0,0,0,normal
5.402677,1.386294,0,0,5.988961,normal
6.940222,3.258097,0,0,0,dos
0,1.386294,0,1.098612,0,normal
5.693732,1.386294,0,0,5.620401,normal
0,1.098612,0.067659,0.693147,0,dos
5.57973,1.386294,0,0,9.192176,normal
6.940222,3.258097,0,0,0,dos
0,1.386294,0.182322,0.693147,0,dos
7.30317,3.135494,0,0,8.331586,normal
0,1.386294,0.14842,0.693147,0,dos
5.56452,1.386294,0,0,9.351232,normal
0,1.098612,0.039221,0.693147,0,dos
5.365976,1.386294,0,0,8.767018,normal
2.197225,2.079442,0,0,0,probe
7.013016,2.772589,0,0,5.913503,normal
5.332719,1.386294,0,0,8.13564,normal
5.420535,1.386294,0,0,7.658228,normal
5.384495,1.386294,0,0,8.774158,normal
3.806662,2.484907,0,0,3.806662,normal
5.407172,1.386294,0,0,7.431892,normal
3.828641,2.484907,0,0,3.828641,normal
5.545177,1.386294,0,0,7.387709,normal
5.393628,1.386294,0,0,7.100027,normal
0,3.401197,0,1.386294,0,probe
0,3.688879,0.058269,0.693147,0,dos
0,3.367296,0.058269,0.693147,0,dos
0,1.098612,0.058269,0.693147,0,dos
0,0.693147,0.693147,1.098612,0,probe
4.990433,0.693147,0,0,4.663439,normal
0,3.850148,0.076961,0.693147,0,dos
5.446737,1.386294,0,0,7.742836,normal
0,1.098612,0.058269,0.693147,0,dos
5.755742,1.386294,0,0,5.545177,normal
5.480639,1.386294,0,0,7.095893,normal
0,1.098612,0.693147,1.098612,0,probe
5.700444,1.386294,0,0,7.260523,normal
3.78419,2.484907,0,0,4.317488,normal
5.393628,1.386294,0,0,8.224164,normal
5.303305,1.386294,0,0,9.057888,normal
6.572283,2.772589,0,0,5.641907,normal
0,2.639057,0.067659,1.098612,0,dos
5.55296,1.386294,0,0,8.051022,normal
5.375278,1.098612,0,0,0,probe
6.940222,3.258097,0,0,0,dos
0,3.610918,0.067659,1.098612,0,dos
6.248043,0.693147,0,0,1.609438,normal
0,1.098612,0.058269,0.693147,0,dos
5.641907,1.386294,0,0,6.625392,normal
0.693147,1.098612,0,0,0,probe
5.758902,1.386294,0,0,9.183791,normal
5.680173,1.386294,0,0,7.406711,normal
6.940222,3.258097,0,0,0,dos
0,2.302585,0.122218,0.693147,0,dos
5.541264,1.386294,0,0,6.320768,normal
0,3.465736,0.04879,0.693147,0,dos
0,1.098612,0.058269,0.693147,0,dos
0,3.637586,0.04879,0.693147,0,dos
5.849325,1.386294,0,0,5.857933,normal
9.672627,0,0,0,0,normal
0,3.89182,0.058269,0.693147,0,dos
5.459586,1.386294,0,0,5.267858,normal
0,3.583519,0.058269,0.693147,0,dos
0,1.098612,0.076961,0.693147,0,dos
2.197225,2.079442,0,0,0,probe
0,1.098612,0.058269,0.693147,0,dos
0,3.433987,0.058269,0.693147,0,dos
5.723585,1.386294,0,0,8.467793,normal
9.21483,0.693147,0.239017,0,0,normal
3.78419,2.484907,0.029559,0,4.70048,normal
0,3.401197,0.04879,0.693147,0,dos
0,3.178054,0.067659,0.693147,0,dos
0,3.871201,0.058269,0.693147,0,dos
5.236442,1.386294,0,0,7.980366,normal
2.197225,2.079442,0,0,0,probe
0,3.465736,0.058269,0.693147,0,dos
0,3.091042,0.04879,0.693147,0,dos
5.762051,1.386294,0,0,7.496097,normal
5.733341,1.386294,0,0,6.317165,normal
0,3.135494,0.058269,0.693147,0,dos
5.752573,1.386294,0,0,6.960348,normal
5.384495,1.386294,0,0,9.502263,normal
5.602119,1.386294,0,0,6.771936,normal
0,3.332205,0.076961,0.693147,0,dos
5.313206,1.386294,0,0,5.697093,normal
0,3.871201,0.058269,0.693147,0,dos
6.99851,2.772589,0.693147,0,5.817111,normal
9.07875,0,0,0,0,normal
3.367296,1.098612,0,0,0,dos
0,3.7612,0.058269,1.098612,0,dos
3.7612,2.484907,0.00995,0,3.7612,normal
6.565265,2.772589,0,0,5.817111,normal
5.356586,1.386294,0,0,6.395262,normal
5.866468,1.386294,0,0,6.650279,normal
0,3.73767,0.067659,0.693147,0,dos
5.880533,1.386294,0,0,6.401917,normal
6.940222,3.258097,0,0,0,dos
5.347108,1.386294,0,0,7.802209,normal
0,1.386294,0.086178,0.693147,0,dos
5.472271,1.386294,0,0,7.32185,normal
10.906708,1.386294,0,0,9.025816,dos
0,1.098612,0.058269,0.693147,0,dos
0,1.098612,0.058269,0.693147,0,dos
2.197225,2.079442,0,0,0,probe
0,1.098612,0.058269,0.693147,0,dos
5.948035,1.386294,0,0,5.673323,normal
5.814131,0,0,0,0,r2l
3.828641,2.484907,0.00995,0,4.406719,normal
0,1.386294,0,1.098612,0,normal
2.197225,2.079442,0,0,0,probe
0,1.098612,0.058269,1.098612,0,dos
2.197225,2.079442,0,0,0,probe
5.68358,1.386294,0,0,8.685416,normal
0,1.098612,0.307485,0.693147,0,dos
2.197225,2.079442,0,0,0,probe
6.464588,0,0,0,0,normal
0,2.397895,0.067659,0.693147,0,dos
5.476464,1.386294,0,0,6.71174,normal
0,1.386294,0.04879,0.693147,0,dos
0,0,0.285179,0.693147,0,dos
0,1.098612,0.058269,0.693147,0,dos
3.828641,2.484907,0,0,4.867534,normal
5.351858,1.386294,0,0,10.242706,normal
0,3.610918,0.058269,0.693147,0,dos
5.886104,1.386294,0,0,7.58121,normal
5.624018,1.386294,0,0,5.768321,normal
0,1.098612,0.058269,0.693147,0,dos
6.940222,3.258097,0,0,0,dos
4.867534,2.484907,0.00995,0,3.828641,normal
6.448889,2.772589,0,0,5.826,normal
4.990433,0.693147,0.693147,0,4.663439,normal
5.384495,1.386294,0,0,6.943122,normal
0.693147,1.098612,0,1.386294,0,probe
0,1.098612,0.04879,0.693147,0,dos
3.433987,3.258097,0,0,0,normal
0,2.397895,0.058269,0.693147,0,dos
5.472271,1.386294,0,0,5.476464,normal
5.313206,1.386294,0,0,6.891626,normal
3.806662,2.484907,0.029559,0,4.844187,normal
5.783825,1.386294,0,0,7.878155,normal
0,2.302585,0.058269,0.693147,0,dos
5.308268,1.386294,0,0,7.496097,normal
0,3.465736,0.04879,0.693147,0,dos
5.164786,1.386294,0,0,7.615298,normal
5.476464,1.386294,0,0,6.489205,normal
6.940222,3.258097,0,0,0,dos
0,3.931826,0.058269,0.693147,0,dos
0,3.526361,0.04879,0.693147,0,dos
5.273,1.386294,0,0,9.752258,normal
0,2.302585,0.058269,0.693147,0,dos
2.197225,2.079442,0,0,0,probe
5.488938,1.386294,0,0,7.751475,normal
4.997212,0.693147,0.405465,0,4.663439,normal
0,1.098612,0.058269,0.693147,0,dos
3.828641,2.484907,0,0,5.023881,normal
0,1.386294,0,1.098612,0,normal
5.652489,1.386294,0,0,7.011214,normal
6.50129,2.772589,0,0,5.843544,normal
5.726848,1.386294,0,0,7.714231,normal
6.940222,3.258097,0,0,0,dos
3.806662,2.484907,0,0,4.875197,normal
5.32301,1.386294,0,0,10.163888,normal
0,1.386294,0.14842,0.693147,0,dos
2.197225,2.079442,0,0,0,probe
5.690359,3.135494,0,0,6.806829,normal
4.663439,1.098612,0,0,4.997212,normal
0.693147,1.098612,0,1.386294,0,probe
0,1.098612,0.076961,1.098612,0,dos
5.814131,0,0,0,0,r2l
5.655992,1.386294,0,0,6.429719,normal
3.806662,2.484907,0,0,4.890349,normal
5.497168,1.386294,0,0,6.572283,normal
0,1.098612,0.067659,1.098612,0,dos
3.78419,2.484907,0.00995,0,3.78419,normal
0,3.970292,0.076961,1.098612,0,dos
0,1.098612,0.058269,0.693147,0,dos
5.713733,1.386294,0,0,8.812546,normal
5.375278,1.098612,0,0,0,probe
5.587249,1.386294,0,0,6.100319,normal
0,1.098612,0.067659,0.693147,0,dos
3.367296,1.098612,0.039221,0,0,dos
0,2.302585,0.067659,0.693147,0,dos
3.7612,2.484907,0,0,3.7612,normal
0,3.970292,0.122218,0.693147,0,dos
8.151622,0.693147,0.086178,0,0,normal
2.197225,2.079442,0,0,0,probe
0,3.295837,0.058269,0.693147,0,dos
5.68358,1.386294,0,0,8.070906,normal
6.740519,2.772589,0,0,5.796058,normal
5.459586,1.386294,0,0,7.126891,normal
3.78419,2.484907,0,0,3.78419,normal
0,1.386294,0,1.098612,0,normal
5.703782,1.386294,0,0,6.175867,normal
0,3.044522,0.067659,0.693147,0,dos
5.70711,1.386294,0,0,7.230563,normal
3.663562,3.988984,0,0,4.875197,normal
5.777652,1.386294,0,0,8.804025,normal
5.278115,1.386294,0,0,6.580639,normal
2.197225,2.079442,0,0,0,probe
0,3.89182,0.058269,1.098612,0,dos
7.935587,2.772589,0,0,5.805135,normal
5.170484,1.386294,0,0,9.811756,normal
6.940222,3.258097,0,0,0,dos
0,2.302585,0.067659,0.693147,0,dos
4.990433,1.386294,0,0,10.31986,normal
5.46806,1.386294,0,0,7.827241,normal
5.613128,1.386294,0,0,5.690359,normal
5.777652,1.386294,0,0,6.466145,normal
0,2.772589,0.058269,1.791759,0,dos
3.78419,2.484907,0,0,4.343805,normal
0,1.098612,0,1.386294,0,probe
5.713733,1.386294,0,0,6.331502,normal
4.158883,0,0,0,0,normal
5.337538,1.386294,0,0,7.546974,normal
5.241747,1.386294,0,0,7.150701,normal
0,3.931826,0.067659,1.791759,0,dos
5.472271,1.386294,0,0,7.846981,normal
0,1.94591,0.058269,0.693147,0,dos
5.771441,1.386294,0,0,8.875846,normal
5.799093,1.386294,0,0,7.07327,normal
5.214936,2.995732,0.693147,0,0,normal
0,1.098612,0.058269,0.693147,0,dos
2.197225,2.079442,0,0,0,probe
7.113142,3.135494,0,0,8.125927,normal
5.141664,1.386294,0,0,8.402007,normal
0,1.098612,0.067659,0.693147,0,dos
0,3.850148,0.058269,0.693147,0,dos
2.944439,2.079442,0,0,0,probe
0,3.555348,0.086178,0.693147,0,dos
0,4.127134,0.067659,1.098612,0,dos
0,3.871201,0.058269,0.693147,0,dos
5.743003,1.386294,0,0,7.295735,normal
5.793014,1.386294,0,0,7.255591,normal
0,3.7612,0.058269,0.693147,0,dos
0,3.044522,0.058269,0.693147,0,dos
7.32185,3.135494,0,0,8.331586,normal
6.33328,2.302585,0,0,7.800573,normal
10.906708,1.386294,0,0,9.025816,dos
4.49981,2.484907,0,0,3.828641,normal
0,1.098612,0.058269,0.693147,0,dos
5.459586,1.386294,0,0,8.571871,normal
5.609472,1.386294,0,0,5.97381,normal
0,1.098612,0.058269,0.693147,0,dos
0,2.890372,0.067659,1.791759,0,dos
0,3.367296,0.04879,0.693147,0,dos
0,1.386294,0,1.098612,0,normal
7.315218,2.772589,0.512824,0,5.834811,normal
5.7301,1.386294,0,0,6.455199,normal
0,1.94591,0.058269,0.693147,0,dos
0,3.526361,0.058269,1.098612,0,dos
6.940222,3.258097,0,0,0,dos
0,1.098612,0.04879,0.693147,0,dos
0,2.833213,0.058269,1.098612,0,dos
9.360913,2.772589,0,0,7.3473,normal
4.663439,1.098612,0,0,4.997212,normal
7.914618,2.772589,0,0,5.97381,normal
5.780744,1.386294,0,0,8.450198,normal
5.347108,1.386294,0,0,6.689599,normal
5.09375,1.386294,0,0,9.903238,normal
5.703782,1.386294,0,0,6.555357,normal
6.25575,3.258097,0,0,0,dos
0,2.302585,0.113329,0.693147,0,dos
0,2.397895,0.058269,1.791759,0,dos
5.442418,1.386294,0,0,6.804615,normal
5.379897,1.386294,0,0,7.650169,normal
5.26269,1.386294,0,0,9.280239,normal
5.003946,1.386294,0,0,10.467323,normal
0,1.098612,0.058269,0.693147,0,dos
5.713733,1.386294,0,0,8.311644,normal
5.283204,1.386294,0,0,7.198931,normal
5.736572,1.386294,0,0,7.900637,normal
0,1.098612,0.693147,1.098612,0,probe
5.616771,1.386294,0,0,9.21672,normal
6.933423,2.772589,0,0,5.811141,normal
5.501258,1.386294,0,0,5.916202,normal
0,3.401197,0.04879,0.693147,0,dos
0,2.890372,0.058269,0.693147,0,dos
0,4.043051,0.058269,0.693147,0,dos
0,1.098612,0.693147,1.098612,0,probe
0,3.178054,0.067659,0.693147,0,dos
0,3.526361,0.067659,0.693147,0,dos
0,1.386294,0,1.098612,0,normal
4.990433,0.693147,0,0,4.663439,normal
0,3.178054,0.067659,1.098612,0,dos
0,2.890372,0.067659,0.693147,0,dos
5.308268,1.386294,0,0,7.388946,normal
0,3.713572,0.058269,0.693147,0,dos
9.672627,0,0,0,0,normal
4.990433,0.693147,0.512824,0,0,normal
0,1.098612,0.067659,0.693147,0,dos
2.995732,0,0,0,0,normal
6.25575,3.258097,0,0,0,dos
5.484797,1.386294,0,0,6.674561,normal
0,3.970292,0.058269,0.693147,0,dos
5.393628,1.386294,0,0,6.324359,normal
3.806662,2.484907,0,0,4.70953,normal
0,3.610918,0.04879,0.693147,0,dos
6.826545,2.772589,0,0,5.802118,normal
2.944439,2.079442,0,0,0,probe
6.940222,3.258097,0,0,0,dos
0,2.833213,0.076961,0.693147,0,dos
5.631212,1.386294,0,0,5.783825,normal
0,2.833213,0.058269,0.693147,0,dos
5.123964,1.386294,0,0,8.122965,normal
0.693147,1.098612,0.04879,0,0,probe
0,1.098612,0.058269,0.693147,0,dos
3.828641,2.484907,0,0,4.744932,normal
0,1.791759,0.058269,1.098612,0,dos
0,2.890372,0.058269,1.791759,0,dos
7.895808,2.772589,0,0,5.883322,normal
5.241747,1.386294,0,0,7.805475,normal
5.480639,1.386294,0,0,5.690359,normal
0,1.098612,0.058269,0.693147,0,dos
0,1.098612,0.067659,1.098612,0,dos
0,2.397895,0.336472,0.693147,0,dos
9.442642,2.772589,0,0,7.238497,normal
0,0,0.683097,1.098612,0,probe
4.983607,0.693147,0.405465,0,4.663439,normal
0,1.098612,0.067659,1.098612,0,dos
0,1.098612,0.058269,1.791759,0,dos
0,3.7612,0.173953,0.693147,0,dos
5.720312,1.386294,0,0,5.686975,normal
0,1.386294,0,1.098612,0,normal
7.402452,2.772589,0,0,5.802118,normal
6.940222,3.258097,0,0,0,dos
0,2.197225,0.058269,0.693147,0,dos
