@relation 'KDDTrain20P_05A.arff-weka.filters.unsupervised.attribute.Remove-R42-weka.filters.unsupervised.attribute.RemoveUseless-M99.0-weka.filters.unsupervised.attribute.SortLabels-R2-SNON-CASE-weka.filters.unsupervised.attribute.OrdinalToNumeric-R2-4-weka.filters.unsupervised.attribute.MathExpression-Elog(1+A)-Rlast-weka.filters.unsupervised.attribute.Remove-V-R5,3,28,4,6,27,last'

@attribute src_bytes numeric
@attribute service numeric
@attribute diff_srv_rate numeric
@attribute flag numeric
@attribute dst_bytes numeric
@attribute same_srv_rate numeric
@attribute class {normal,dos,r2l,probe,u2r}

@data
0,1.098612,0.076961,0.693147,0,0.00995,dos
5.828946,1.386294,0,0,7.275865,0.693147,normal
0.693147,1.098612,0.019803,0,0,0.652325,probe
5.303305,1.386294,0,0,5.680173,0.693147,normal
5.726848,1.386294,0,0,5.105945,0.693147,normal
6.839476,2.772589,0,0,5.843544,0.693147,normal
5.609472,1.386294,0,0,6.646391,0.693147,normal
0,1.098612,0.067659,0.693147,0,0.058269,dos
5.723585,1.386294,0,0,10.005999,0.693147,normal
5.723585,1.386294,0,0,6.22059,0.693147,normal
0,1.386294,0.285179,0.693147,0,0.405465,dos
0,3.496508,0.058269,0.693147,0,0.058269,dos
7.632401,0,0,0,0,0.693147,normal
0,3.78419,0.04879,0.693147,0,0.165514,dos
0,3.496508,0.058269,1.098612,0,0.00995,dos
5.655992,1.386294,0,0,6.124683,0.693147,normal
0,3.218876,0.058269,1.098612,0,0.122218,dos
5.31812,1.386294,0,0,7.46451,0.693147,normal
0,1.098612,0.405465,2.079442,0,0.285179,probe
0,1.098612,0.058269,0.693147,0,0.019803,dos
0,2.397895,0.223144,0.693147,0,0.223144,dos
2.944439,2.079442,0,0,0,0.693147,probe
0,2.302585,0.058269,0.693147,0,0.223144,dos
0,3.89182,0.058269,0.693147,0,0.019803,dos
5.786897,1.386294,0,0,8.429673,0.693147,normal
5.347108,1.386294,0,0,7.505492,0.693147,normal
5.733341,1.386294,0,0,5.703782,0.693147,normal
0,0.693147,0.693147,1.098612,0,0,probe
0,1.386294,0.223144,0.693147,0,0.512824,dos
5.231109,1.386294,0,0,6.665684,0.693147,normal
0,2.944439,0.067659,1.098612,0,0.058269,dos
3.465736,2.484907,0,0,4.521789,0.693147,normal
4.672829,2.302585,0,0,7.365813,0.693147,normal
2.197225,2.079442,0,0,0,0.693147,probe
6.25575,3.258097,0,0,0,0.693147,dos
3.367296,1.098612,0.04879,0,0,0.277632,dos
0,3.526361,0.067659,0.693147,0,0.019803,dos
0,1.791759,0.058269,0.693147,0,0.00995,dos
6.248043,0.693147,0,0,0,0.693147,normal
7.307873,3.135494,0,0,8.331586,0.693147,normal
0,1.386294,0.067659,0.693147,0,0.067659,dos
7.225481,2.772589,0,0,5.802118,0.693147,normal
0,3.637586,0.058269,0.693147,0,0.019803,dos
7.180831,2.772589,0,0,5.820083,0.693147,normal
4.663439,1.098612,0.405465,0,4.983607,0.223144,normal
0,2.70805,0.067659,0.693147,0,0.04879,dos
2.944439,2.079442,0,0,0,0.693147,probe
6.972606,2.772589,0,0,5.63479,0.693147,normal
0,1.098612,0.09531,0.693147,0,0.076961,dos
5.666427,3.135494,0,0,6.806829,0.693147,normal
0,3.871201,0.058269,0.693147,0,0.122218,dos
5.433722,1.386294,0,0,8.094684,0.693147,normal
0,4.007333,0.058269,1.098612,0,0.10436,dos
5.70711,1.386294,0,0,6.167516,0.693147,normal
0.693147,0.693147,0.336472,0,0,0.336472,probe
3.89182,3.806662,0,0,3.89182,0.693147,normal
0,1.386294,0.058269,0.693147,0,0.067659,dos
5.932245,1.386294,0,0,8.450198,0.693147,normal
0,3.850148,0.067659,0.693147,0,0.122218,dos
5.01728,1.386294,0,0,9.444068,0.693147,normal
5.820083,1.386294,0,0,8.256348,0.693147,normal
0,2.890372,0.058269,0.693147,0,0.04879,dos
2.197225,2.079442,0,0,0,0.693147,probe
8.466742,0,0,0,0,0.693147,normal
5.758902,1.386294,0,0,8.456381,0.693147,normal
0,3.178054,0.058269,0.693147,0,0.029559,dos
3.78419,2.484907,0,0,4.762174,0.693147,normal
0,1.098612,0.076961,0.693147,0,0.00995,dos
5.568345,1.386294,0,0,7.181592,0.693147,normal
7.335634,2.772589,0,0,5.799093,0.693147,normal
0,0.693147,0.693147,1.098612,0,0,probe
3.78419,2.484907,0,0,4.762174,0.693147,normal
5.402677,1.386294,0,0,6.487684,0.693147,normal
6.09357,2.302585,0,0,9.447781,0.693147,normal
0,1.098612,0.04879,0.693147,0,0.122218,dos
0,4.007333,0.058269,0.693147,0,0.067659,dos
9.490998,0,0,0,0,0.693147,normal
5.669881,1.386294,0,0,8.926119,0.693147,normal
0,1.098612,0.086178,1.098612,0,0.165514,dos
5.549076,1.386294,0,0,8.126814,0.693147,normal
7.707962,2.772589,0,0,5.899897,0.693147,normal
2.197225,2.397895,0,0,4.941642,0.693147,normal
7.17012,2.772589,0,0,5.811141,0.693147,normal
0.693147,0.693147,0,1.386294,0,0.693147,probe
0,1.098612,0.058269,0.693147,0,0.10436,dos
0,1.098612,0.04879,0.693147,0,0.067659,dos
3.367296,1.098612,0,0,0,0.693147,dos
0,3.73767,0,0,1.609438,0.693147,probe
5.123964,1.386294,0,0,9.182455,0.693147,normal
5.351858,1.386294,0,0,6.682109,0.693147,normal
0,3.465736,0.438255,1.098612,0,0.00995,probe
0,3.496508,0.04879,0.693147,0,0.04879,dos
0.693147,1.098612,0.157004,0,0,0.076961,probe
5.472271,1.386294,0,0,9.23474,0.693147,normal
5.746203,1.386294,0,0,6.889591,0.693147,normal
3.367296,1.098612,0,0,0,0.693147,dos
5.407172,1.386294,0,0,5.631212,0.693147,normal
0,4.007333,0.058269,0.693147,0,0.09531,dos
5.451038,1.386294,0,0,8.781095,0.693147,normal
0,1.098612,0.039221,0.693147,0,0.086178,dos
11.440236,2.772589,0,0,5.796058,0.693147,normal
0,4.060443,0.067659,0.693147,0,0.058269,dos
0,3.912023,0.058269,0.693147,0,0.076961,dos
7.403061,2.772589,0,0,5.958425,0.693147,normal
2.197225,2.079442,0,0,0,0.693147,probe
3.7612,2.484907,0,0,4.997212,0.693147,normal
4.663439,1.098612,0,0,0,0.693147,normal
3.806662,2.484907,0,0,3.806662,0.693147,normal
6.25575,3.258097,0,0,0,0.693147,dos
0,2.302585,0,1.791759,0,0.693147,normal
3.806662,2.484907,0.512824,0,3.806662,0.285179,normal
4.875197,2.484907,0.00995,0,3.806662,0.693147,normal
0,3.555348,0.058269,1.791759,0,0.131028,dos
2.079442,2.397895,0,0,5.420535,0.693147,normal
0,2.639057,0.058269,0.693147,0,0.067659,dos
5.411646,1.386294,0,0,8.463792,0.693147,normal
0,2.890372,0.058269,0.693147,0,0.039221,dos
9.386392,2.772589,0,0,7.223296,0.693147,normal
6.909753,2.772589,0,0,5.802118,0.693147,normal
0,2.397895,0,0.693147,0,0.693147,normal
0,1.098612,0.058269,0.693147,0,0.058269,dos
2.197225,2.079442,0,0,0,0.693147,probe
5.370638,1.386294,0,0,9.625822,0.693147,normal
5.484797,1.386294,0,0,5.913503,0.693147,normal
5.690359,1.386294,0,0,8.66406,0.693147,normal
0,2.639057,0.058269,0.693147,0,0.067659,dos
0,1.098612,0.058269,1.098612,0,0.058269,dos
0,1.098612,0.058269,1.098612,0,0.039221,dos
5.4161,1.386294,0,0,11.027654,0.693147,normal
5.4161,1.386294,0,0,8.958797,0.693147,normal
5.393628,1.386294,0,0,6.238325,0.693147,normal
5.828946,1.386294,0,0,8.579417,0.693147,normal
0,1.098612,0.04879,0.693147,0,0.019803,dos
5.659482,1.386294,0,0,7.255591,0.693147,normal
7.281386,2.772589,0,0,5.78996,0.693147,normal
3.828641,2.484907,0,0,4.882802,0.693147,normal
0,1.098612,0.058269,0.693147,0,0.04879,dos
0,1.098612,0.067659,0.693147,0,0.00995,dos
5.105945,1.386294,0,0,8.184235,0.693147,normal
0,1.098612,0.058269,0.693147,0,0.039221,dos
6.25575,3.258097,0,0,0,0.693147,dos
5.298317,1.386294,0,0,6.309918,0.693147,normal
5.826,1.386294,0,0,9.330077,0.693147,normal
0,3.178054,0.067659,0.693147,0,0.058269,dos
0,3.218876,0.04879,0.693147,0,0.122218,dos
0,2.397895,0.04879,0.693147,0,0.41211,dos
7.786967,2.772589,0,0,5.796058,0.693147,normal
0,1.386294,0,1.098612,0,0.693147,normal
2.197225,2.079442,0,0,0,0.693147,probe
3.806662,2.484907,0,0,3.806662,0.693147,normal
0,1.098612,0.067659,0.693147,0,0.10436,dos
2.197225,2.079442,0,0,0,0.693147,probe
0,1.098612,0.067659,0.693147,0,0.10436,dos
5.805135,1.386294,0,0,6.175867,0.693147,normal
0,3.931826,0.058269,0.693147,0,0.019803,dos
0,2.639057,0.058269,1.098612,0,0.067659,dos
0,0,0.067659,0.693147,0,0.398776,dos
5.31812,1.386294,0,0,7.573017,0.693147,normal
0,3.78419,0.067659,1.791759,0,0.00995,dos
0,1.098612,0.058269,1.098612,0,0.165514,dos
3.806662,2.484907,0,0,4.564348,0.693147,normal
0,1.386294,0,1.098612,0,0.693147,normal
3.828641,2.484907,0,0,4.290459,0.693147,normal
0,1.098612,0.04879,0.693147,0,0.10436,dos
5.743003,1.386294,0,0,8.584665,0.693147,normal
5.529429,1.386294,0,0,7.518607,0.693147,normal
5.659482,1.386294,0,0,6.774224,0.693147,normal
7.109879,2.772589,0,0,5.799093,0.693147,normal
0,0.693147,0.667829,1.098612,0,0,probe
5.700444,1.386294,0,0,9.463819,0.693147,normal
5.802118,1.386294,0,0,6.618739,0.693147,normal
5.736572,1.386294,0,0,8.086103,0.693147,normal
0,1.098612,0,1.098612,0,0.693147,probe
0,1.098612,0.058269,0.693147,0,0.131028,dos
5.389072,1.386294,0,0,6.561031,0.693147,normal
5.70711,1.386294,0,0,7.582738,0.693147,normal
0,1.386294,0,1.098612,0,0.693147,normal
5.351858,1.386294,0,0,6.095825,0.693147,normal
5.370638,1.386294,0,0,8.555837,0.693147,normal
0,1.098612,0.086178,0.693147,0,0.029559,dos
0,0,0.067659,0.693147,0,0.067659,dos
8.122965,2.772589,0,0,5.802118,0.693147,normal
0,1.098612,0.058269,0.693147,0,0.04879,dos
6.940222,3.258097,0,0,0,0.693147,dos
0,3.465736,0.067659,0.693147,0,0.058269,dos
4.990433,1.386294,0,0,9.657267,0.693147,normal
6.248043,0.693147,0,0,1.609438,0.693147,normal
3.828641,2.484907,0,0,4.85203,0.693147,normal
5.583496,1.386294,0,0,5.736572,0.693147,normal
11.011803,0,0.693147,0,0,0.405465,normal
6.940222,3.258097,0,0,0,0.693147,dos
8.560636,2.772589,0,0,5.817111,0.693147,normal
0,3.401197,0.04879,0.693147,0,0.157004,dos
8.271293,0,0,0,0,0.693147,normal
3.295837,0,0,0,0,0.693147,normal
0,1.386294,0,1.098612,0,0.693147,normal
2.944439,2.079442,0,0,0,0.693147,probe
0,2.302585,0,0.693147,0,0.693147,dos
0,3.828641,0.067659,1.791759,0,0.04879,dos
0,1.098612,0.076961,0.693147,0,0.029559,dos
0,1.098612,0.067659,1.098612,0,0.067659,dos
0,4.007333,0.067659,1.098612,0,0.086178,dos
0,3.78419,0.058269,1.791759,0,0.067659,dos
4.521789,2.484907,0,0,0,0.693147,normal
2.197225,2.079442,0,0,0,0.693147,probe
0,1.098612,0.058269,0.693147,0,0.00995,dos
2.197225,2.079442,0,0,0,0.693147,probe
5.799093,1.386294,0,0,6.118097,0.693147,normal
3.806662,2.484907,0,0,4.859812,0.693147,normal
3.78419,2.484907,0,0,4.867534,0.693147,normal
0,0,0.678034,1.098612,0,0.029559,probe
0,3.663562,0.058269,0.693147,0,0.113329,dos
0,2.639057,0.058269,0.693147,0,0.067659,dos
0,3.178054,0.058269,0.693147,0,0.086178,dos
0,2.564949,0.067659,0.693147,0,0.04879,dos
0,1.098612,0.058269,0.693147,0,0.131028,dos
3.828641,2.484907,0,0,4.941642,0.693147,normal
0,1.098612,0.058269,1.098612,0,0.122218,dos
0,1.386294,0.058269,0.693147,0,0.019803,dos
4.369448,2.995732,0.122218,0,0,0.336472,normal
0,1.098612,0.058269,0.693147,0,0.04879,dos
4.543295,2.484907,0,0,3.555348,0.693147,normal
2.197225,2.079442,0,0,0,0.693147,probe
2.397895,3.044522,0.693147,0,3.688879,0.405465,normal
0,1.098612,0.04879,0.693147,0,0.058269,dos
2.302585,2.397895,0.693147,0,4.955827,0.405465,normal
0,0.693147,0.693147,1.098612,0,0,probe
5.945421,1.386294,0,0,7.038784,0.693147,normal
6.499787,2.772589,0,0,5.808142,0.693147,normal
3.828641,2.484907,0,0,4.867534,0.693147,normal
0,1.098612,0.058269,0.693147,0,0.182322,dos
5.940171,1.386294,0,0,7.420579,0.693147,normal
5.802118,1.386294,0,0,9.140025,0.693147,normal
0,3.871201,0.058269,0.693147,0,0.086178,dos
5.961005,1.386294,0,0,5.857933,0.693147,normal
0,1.098612,0.058269,0.693147,0,0.076961,dos
3.806662,2.484907,0,0,3.806662,0.693147,normal
0,1.098612,0.076961,1.098612,0,0.00995,dos
3.806662,2.484907,0.086178,0,4.882802,0.672944,normal
0,1.386294,0,0.693147,0,0.693147,normal
5.455321,1.386294,0,0,6.274762,0.693147,normal
0,1.098612,0.058269,0.693147,0,0.058269,dos
5.855072,1.386294,0,0,8.571871,0.693147,normal
10.906708,1.386294,0,0,9.025816,0.693147,dos
0,3.871201,0.067659,1.098612,0,0.029559,dos
0,2.302585,0.04879,0.693147,0,0.076961,dos
5.659482,1.386294,0,0,9.119759,0.693147,normal
5.609472,1.386294,0,0,7.082549,0.693147,normal
5.164786,1.386294,0,1.94591,9.2322,0.693147,normal
4.663439,1.098612,0.405465,0,4.969813,0.223144,normal
0,1.098612,0.04879,0.693147,0,0.058269,dos
0,1.386294,0,1.098612,0,0.693147,normal
5.793014,1.386294,0,0,7.061334,0.693147,normal
5.347108,1.386294,0,0,7.745868,0.693147,normal
0,1.098612,0.04879,0.693147,0,0.058269,dos
0,3.931826,0.067659,0.693147,0,0.04879,dos
6.234411,1.386294,0,0,8.53149,0.693147,normal
6.940222,3.258097,0,0,0,0.693147,dos
0,1.098612,0.693147,1.098612,0,0,probe
0,0,0.058269,1.098612,0,0.086178,dos
0,2.890372,0.058269,0.693147,0,0.067659,dos
2.197225,2.079442,0,0,0,0.693147,probe
6.464588,0,0.512824,0,0,0.512824,normal
0,1.098612,0.058269,0.693147,0,0.076961,dos
10.906708,1.386294,0,0,9.025816,0.693147,dos
0,1.098612,0,1.386294,0,0.693147,probe
3.806662,2.484907,0.00995,0,4.844187,0.693147,normal
0,1.098612,0.04879,0.693147,0,0.131028,dos
4.990433,0.693147,0.512824,0,0,0.285179,normal
2.197225,2.079442,0,0,0,0.693147,probe
3.78419,2.484907,0.019803,0,4.727388,0.688135,normal
0,3.610918,0.067659,1.098612,0,0.019803,dos
3.828641,2.484907,0,0,4.718499,0.693147,normal
0,3.871201,0.058269,1.098612,0,0.086178,dos
0.693147,1.098612,0,0,0,0.693147,probe
2.197225,2.079442,0,0,0,0.693147,probe
5.099866,1.386294,0,0,10.467323,0.693147,normal
5.123964,0,0,0,0,0.693147,normal
2.197225,2.397895,0,0,4.934474,0.693147,normal
7.629004,0,0.405465,0,0,0.559616,normal
5.697093,1.386294,0,0,7.924072,0.693147,normal
2.197225,2.079442,0,0,0,0.693147,probe
5.209486,2.995732,0.693147,0,0,0.405465,normal
0,2.833213,0.076961,0.693147,0,0.122218,dos
0,1.791759,0.067659,0.693147,0,0.173953,dos
5.472271,1.386294,0,0,6.030685,0.693147,normal
5.42495,1.386294,0,0,6.602588,0.693147,normal
0,3.970292,0.058269,0.693147,0,0.039221,dos
0,3.89182,0.058269,0.693147,0,0.058269,dos
0,1.098612,0.076961,1.098612,0,0.029559,dos
0,4.007333,0.058269,0.693147,0,0.139762,dos
9.344347,2.772589,0,0,7.345365,0.693147,normal
2.197225,2.079442,0,0,0,0.693147,probe
5.908083,2.302585,0,0,8.893847,0.693147,normal
0,3.7612,0.058269,0.693147,0,0.00995,dos
6.25575,3.258097,0,0,0,0.693147,dos
0,1.386294,0,1.098612,0,0.693147,normal
0,1.098612,0.076961,1.098612,0,0.00995,dos
0,3.367296,0.04879,0.693147,0,0,dos
5.814131,1.386294,0,0,6.329721,0.693147,normal
0,1.098612,0.04879,0.693147,0,0.029559,dos
3.828641,2.484907,0,0,5.117994,0.693147,normal
5.673323,1.386294,0,0,6.39693,0.693147,normal
6.940222,3.258097,0,0,0,0.693147,dos
5.484797,1.386294,0,0,7.226209,0.693147,normal
5.697093,1.386294,0,0,8.071219,0.693147,normal
3.806662,2.484907,0.00995,0,4.927254,0.688135,normal
0,2.197225,0.058269,0.693147,0,0.067659,dos
6.620073,0,0,0,0,0.693147,normal
2.944439,2.079442,0,0,0,0.693147,probe
6.342121,0,0,0,0,0.693147,normal
0,2.397895,0.058269,0.693147,0,0.029559,dos
5.814131,0,0,0,0,0.693147,r2l
0,3.526361,0.058269,0.693147,0,0.029559,dos
7.008505,2.772589,0,0,5.808142,0.693147,normal
0,1.098612,0.058269,0.693147,0,0.039221,dos
7.41698,2.772589,0,0,5.820083,0.693147,normal
0,1.098612,0.693147,1.098612,0,0.00995,probe
3.806662,2.484907,0,0,3.806662,0.693147,normal
5.4161,1.386294,0,0,6.586172,0.693147,normal
0,3.044522,0.039221,0.693147,0,0.157004,dos
0,1.098612,0.04879,0.693147,0,0.113329,dos
0,3.871201,0.058269,0.693147,0,0.122218,dos
0,0,0.058269,0.693147,0,0.029559,dos
15.451372,0,0,0,0,0.693147,r2l
5.549076,1.386294,0,1.94591,10.281958,0.693147,normal
5.749393,1.386294,0,0,9.000976,0.693147,normal
5.762051,1.386294,0,0,6.841615,0.693147,normal
0,0.693147,0.693147,1.098612,0,0,probe
5.446737,1.386294,0,0,8.358901,0.693147,normal
4.976734,1.386294,0,0,9.191565,0.693147,normal
3.828641,2.484907,0,0,4.248495,0.693147,normal
5.308268,1.386294,0,0,5.575949,0.693147,normal
0,3.970292,0.067659,0.693147,0,0.04879,dos
5.036953,1.386294,0,0,9.034438,0.693147,normal
5.293305,1.386294,0,0,6.990257,0.693147,normal
0.693147,1.098612,0.182322,0,0,0.470004,probe
0,1.098612,0.058269,0.693147,0,0.058269,dos
2.197225,2.079442,0,0,0,0.693147,probe
3.850148,2.484907,0,0,3.850148,0.693147,normal
0,1.098612,0.04879,0.693147,0,0.019803,dos
0,1.098612,0.693147,1.098612,0,0.405465,probe
5.834811,1.386294,0,0,9.003931,0.693147,normal
5.446737,1.386294,0,0,8.597482,0.693147,normal
5.147494,1.386294,0,0,9.038484,0.693147,normal
0,1.098612,0.04879,0.693147,0,0.04879,dos
0,0.693147,0.672944,1.098612,0,0,probe
0,3.496508,0.058269,1.098612,0,0.067659,dos
3.610918,2.484907,0,0,4.624973,0.693147,normal
0,3.583519,0.058269,0.693147,0,0.039221,dos
0,2.70805,0.067659,0.693147,0,0.067659,dos
5.062595,1.386294,0,0,9.198774,0.693147,normal
5.252273,0,0,0,0,0.693147,normal
5.379897,1.386294,0,0,7.118016,0.693147,normal
0,4.007333,0.067659,0.693147,0,0.019803,dos
0,2.70805,0.067659,0.693147,0,0.058269,dos
0,2.397895,0.067659,1.791759,0,0.00995,dos
5.703782,1.386294,0,0,7.659171,0.693147,normal
0,1.098612,0.067659,1.098612,0,0.00995,dos
4.49981,2.302585,0,1.94591,7.949091,0.693147,normal
5.267858,1.386294,0,0,5.950643,0.693147,normal
0,1.098612,0.058269,0.693147,0,0.09531,dos
6.620073,2.772589,0,0,5.826,0.693147,normal
5.365976,1.386294,0,0,6.042633,0.693147,normal
0,3.583519,0.058269,0.693147,0,0.10436,dos
0,2.302585,0.058269,0.693147,0,0.00995,dos
5.393628,1.386294,0,0,9.334591,0.693147,normal
6.059123,2.302585,0,0,10.771806,0.693147,normal
0,1.098612,0.058269,0.693147,0,0.067659,dos
4.990433,0.693147,0.405465,0,4.663439,0.405465,normal
0,3.637586,0.067659,0.693147,0,0.029559,dos
5.384495,1.386294,0,0,8.806424,0.693147,normal
0.693147,1.098612,0,1.386294,0,0.693147,probe
0.693147,1.098612,0.09531,0,0,0.270027,probe
0,1.098612,0.067659,1.098612,0,0.076961,dos
0,1.098612,0.04879,0.693147,0,0.076961,dos
0,3.433987,0.058269,0.693147,0,0.139762,dos
0,2.70805,0.04879,0.693147,0,0.058269,dos
5.710427,1.386294,0,0,6.892642,0.693147,normal
5.4161,1.386294,0,0,8.475329,0.693147,normal
3.806662,2.484907,0.00995,0,4.941642,0.688135,normal
5.446737,1.386294,0,0,7.855157,0.693147,normal
6.940222,3.258097,0,0,0,0.693147,dos
5.398163,1.386294,0,0,6.371612,0.693147,normal
5.351858,1.386294,0,0,7.561642,0.693147,normal
5.7301,1.386294,0,0,6.045005,0.693147,normal
5.267858,1.386294,0,0,6.622736,0.693147,normal
3.637586,2.995732,0,0,0,0.693147,probe
5.09375,1.386294,0,0,6.075346,0.693147,normal
0.693147,0.693147,0,1.386294,0,0.693147,probe
0,1.386294,0,1.098612,0,0.693147,normal
9.07875,0,0,0,0,0.693147,normal
0,3.401197,0.058269,1.098612,0,0.10436,dos
0,1.098612,0.058269,0.693147,0,0.076961,dos
0,2.70805,0.067659,1.098612,0,0.019803,dos
5.257495,1.386294,0,0,9.796793,0.693147,normal
5.420535,1.386294,0,0,8.87989,0.693147,normal
0,3.850148,0.04879,0.693147,0,0.09531,dos
6.944087,2.772589,0,0,5.796058,0.693147,normal
0,3.332205,0.058269,1.098612,0,0.04879,dos
0,1.098612,0.067659,1.098612,0,0.04879,dos
6.248043,0.693147,0,0,1.609438,0.693147,normal
0,1.386294,0.058269,0.693147,0,0.24686,dos
2.397895,3.044522,0.693147,0,3.688879,0.405465,normal
0,1.386294,0,1.098612,0,0.693147,normal
10.906708,1.386294,0,0,9.025816,0.693147,dos
6.908755,2.772589,0,0,5.811141,0.693147,normal
3.806662,2.484907,0,0,3.806662,0.693147,normal
0,1.098612,0,1.386294,0,0.693147,probe
5.627621,1.386294,0,0,9.955511,0.693147,normal
0,2.639057,0.058269,0.693147,0,0.019803,dos
5.429346,1.386294,0,0,5.765191,0.693147,normal
3.806662,2.484907,0,0,4.844187,0.693147,normal
0,1.098612,0.058269,1.098612,0,0.039221,dos
2.197225,2.079442,0,0,0,0.693147,probe
4.990433,0.693147,0.470004,0,4.663439,0.182322,normal
5.814131,0,0,0,0,0.693147,r2l
5.826,1.386294,0,0,9.221478,0.693147,normal
5.749393,1.386294,0,0,9.552084,0.693147,normal
5.438079,1.386294,0,0,7.242798,0.693147,normal
6.25575,3.258097,0,0,0,0.693147,dos
7.427144,2.302585,0.693147,1.94591,9.737138,0.405465,normal
5.361292,1.386294,0,0,5.823046,0.693147,normal
0,1.386294,0,1.098612,0,0.693147,normal
0,3.091042,0.058269,0.693147,0,0.029559,dos
0,1.386294,0.058269,0.693147,0,0.019803,dos
0,1.098612,0.067659,0.693147,0,0.122218,dos
5.375278,1.098612,0,0,0,0.693147,probe
0,1.098612,0.058269,0.693147,0,0.039221,dos
0,2.70805,0.067659,1.098612,0,0.019803,dos
2.944439,2.079442,0,0,0,0.693147,probe
0,1.098612,0.058269,0.693147,0,0.00995,dos
7.104965,2.772589,0,0,5.926926,0.693147,normal
0,1.098612,0.076961,1.098612,0,0.039221,dos
5.17615,1.386294,0,0,8.549467,0.693147,normal
0,3.555348,0.058269,0.693147,0,0.00995,dos
0,2.944439,0.058269,0.693147,0,0.019803,dos
3.89182,3.806662,0,0,3.89182,0.693147,normal
0,3.178054,0.058269,0.693147,0,0.067659,dos
5.062595,1.386294,0,0,8.291797,0.693147,normal
0,1.098612,0.131028,0.693147,0,0.173953,dos
6.025866,1.386294,0,0,8.828494,0.693147,normal
5.111988,1.386294,0,0,8.926385,0.693147,normal
3.828641,2.484907,0,0,4.875197,0.693147,normal
0,3.295837,0.076961,0.693147,0,0.029559,dos
0,1.94591,0.067659,0.693147,0,0.04879,dos
2.197225,2.079442,0,0,0,0.693147,probe
0,3.871201,0.04879,0.693147,0,0.10436,dos
3.7612,2.484907,0.00995,0,4.290459,0.688135,normal
5.7301,1.386294,0,0,7.012115,0.693147,normal
0,1.098612,0.19062,0.693147,0,0.494696,dos
5.723585,1.386294,0,0,7.827241,0.693147,normal
5.370638,1.386294,0,0,6.401917,0.693147,normal
0.693147,1.098612,0.131028,0,0,0.239017,probe
5.361292,1.386294,0,0,9.323133,0.693147,normal
0,2.564949,0.067659,0.693147,0,0.058269,dos
5.777652,1.386294,0,0,8.314832,0.693147,normal
0,3.871201,0.067659,1.098612,0,0.067659,dos
5.370638,1.386294,0,0,7.24065,0.693147,normal
3.828641,2.484907,0.00995,0,4.934474,0.688135,normal
4.997212,0.693147,0,0,4.663439,0.693147,normal
0,2.197225,0.058269,0.693147,0,0.039221,dos
4.844187,2.302585,0,1.791759,5.192957,0.693147,r2l
5.525453,1.386294,0,0,8.694,0.693147,normal
6.940222,3.258097,0,0,0,0.693147,dos
5.293305,1.386294,0,0,8.854237,0.693147,normal
0,3.135494,0.058269,0.693147,0,0.039221,dos
4.990433,0.693147,0,0,4.663439,0.693147,normal
5.529429,1.386294,0,0,7.824446,0.693147,normal
4.983607,0.693147,0,0,4.663439,0.693147,normal
3.828641,2.484907,0,0,4.317488,0.693147,normal
3.806662,2.484907,0.00995,0,3.806662,0.688135,normal
5.493061,1.386294,0,0,9.639587,0.693147,normal
3.828641,2.484907,0,0,4.317488,0.693147,normal
6.928538,2.772589,0,0,5.883322,0.693147,normal
0,0,0.364643,0.693147,0,0.10436,dos
5.488938,1.386294,0,0,10.577172,0.693147,normal
0,1.386294,0.322083,0.693147,0,0.559616,dos
0,1.098612,0.058269,0.693147,0,0.139762,dos
2.944439,2.079442,0,0,0,0.693147,probe
5.855072,1.386294,0,0,7.732369,0.693147,normal
4.997212,0.693147,0.405465,0,4.663439,0.405465,normal
0,1.098612,0.04879,0.693147,0,0.029559,dos
2.944439,2.079442,0,0,0,0.693147,probe
0,1.098612,0.067659,0.693147,0,0.067659,dos
0,3.931826,0.058269,1.791759,0,0.04879,dos
3.78419,2.484907,0,0,4.317488,0.693147,normal
0,1.098612,0.067659,0.693147,0,0.09531,dos
2.197225,2.079442,0,0,0,0.693147,probe
0,1.098612,0.04879,0.693147,0,0.139762,dos
0,1.098612,0.058269,0.693147,0,0.039221,dos
0,3.89182,0.067659,1.098612,0,0.019803,dos
0,3.931826,0.058269,0.693147,0,0.019803,dos
8.017967,2.772589,0,0,6.016157,0.693147,normal
5.57973,1.386294,0,0,8.01036,0.693147,normal
7.09091,2.772589,0,0,5.805135,0.693147,normal
0,3.044522,0.058269,0.693147,0,0.029559,dos
0,1.098612,0.067659,0.693147,0,0.09531,dos
5.631212,1.386294,0,0,7.474205,0.693147,normal
3.828641,2.484907,0.00995,0,4.382027,0.688135,normal
0,1.098612,0.058269,0.693147,0,0.04879,dos
5.793014,1.386294,0,0,8.503297,0.693147,normal
5.26269,0,0,0,0,0.693147,normal
5.638355,1.386294,0,0,5.717028,0.693147,normal
5.257495,1.386294,0,0,7.851272,0.693147,normal
7.512618,0,0,0,0,0.693147,normal
5.351858,1.386294,0,0,6.212606,0.693147,normal
8.864747,0,0,0,0,0.693147,normal
2.197225,2.079442,0,0,0,0.693147,probe
5.342334,1.386294,0,0,7.928406,0.693147,normal
0,1.386294,0,1.098612,0,0.693147,normal
5.337538,1.098612,0,0,0,0.693147,probe
0.693147,0.693147,0,1.386294,0,0.693147,probe
5.303305,1.386294,0,0,7.410952,0.693147,normal
5.337538,1.386294,0,0,5.726848,0.693147,normal
8.236421,0.693147,0.559616,0,0,0.04879,normal
