@relation 'KDDTrain20P_05A.arff-weka.filters.unsupervised.attribute.Remove-R42-weka.filters.unsupervised.attribute.RemoveUseless-M99.0-weka.filters.unsupervised.attribute.SortLabels-R2-SNON-CASE-weka.filters.unsupervised.attribute.OrdinalToNumeric-R2-4-weka.filters.unsupervised.attribute.MathExpression-Elog(1+A)-Rlast-weka.filters.unsupervised.attribute.Remove-V-R5,3,28,last'

@attribute src_bytes numeric
@attribute service numeric
@attribute diff_srv_rate numeric
@attribute class {normal,dos,r2l,probe,u2r}

@data
5.501258,1.386294,0,normal
0,1.098612,0.067659,dos
0,3.401197,0.067659,dos
0,3.89182,0.058269,dos
5.472271,1.386294,0,normal
6.453625,2.302585,0,normal
2.944439,2.079442,0,probe
0,2.944439,0.058269,dos
0,1.386294,0,normal
0,3.828641,0.067659,dos
5.811141,1.386294,0,normal
5.66296,1.386294,0,normal
5.379897,1.386294,0,normal
3.433987,3.258097,0,normal
5.26269,0,0,normal
0,1.098612,0.058269,dos
0,3.135494,0.058269,dos
7.319865,2.772589,0,normal
0,1.386294,0.131028,dos
5.438079,1.386294,0,normal
5.293305,1.386294,0,normal
5.288267,1.386294,0,normal
0,1.098612,0.04879,dos
0,1.098612,0.058269,dos
0,2.302585,0.067659,dos
0,1.098612,0.067659,dos
0,4.127134,0.04879,dos
0,1.098612,0.693147,probe
5.866468,1.386294,0,normal
3.828641,2.484907,0,normal
0,3.970292,0.058269,dos
5.874931,1.386294,0,normal
0,1.098612,0.693147,probe
0,1.098612,0.239017,dos
0,1.098612,0.067659,dos
5.356586,1.386294,0,normal
0,3.89182,0.058269,dos
0,1.098612,0.067659,dos
0,4.127134,0.04879,dos
0,3.610918,0.058269,dos
0,3.465736,0.058269,dos
5.659482,1.386294,0,normal
5.793014,1.386294,0,normal
5.220356,1.386294,0,normal
0,1.098612,0.067659,dos
0.693147,1.098612,0,probe
0,3.496508,0.067659,dos
2.197225,2.079442,0,probe
0,1.386294,0,normal
0,1.098612,0.270027,dos
5.517453,1.386294,0,normal
5.771441,1.386294,0,normal
0,1.386294,0.058269,dos
5.758902,1.386294,0,normal
0,1.098612,0,probe
5.733341,1.386294,0,normal
5.693732,1.386294,0,normal
5.438079,1.386294,0,normal
0,1.098612,0.04879,dos
5.298317,1.386294,0,normal
2.944439,2.079442,0,probe
7.651596,2.772589,0,normal
0,1.098612,0.693147,probe
0,1.098612,0.04879,dos
5.7301,1.386294,0,normal
0,1.098612,0.693147,probe
3.828641,2.484907,0.00995,normal
7.307873,3.135494,0,normal
5.820083,1.386294,0,normal
5.680173,1.386294,0,normal
0,4.127134,0.076961,dos
4.990433,0.693147,0.405465,normal
5.700444,1.386294,0,normal
5.379897,1.386294,0,normal
5.488938,1.386294,0,normal
7.038784,2.772589,0,normal
6.608001,0,0,normal
7.300473,3.258097,0,dos
10.906708,1.386294,0,dos
5.713733,1.386294,0,normal
5.42495,1.386294,0,normal
5.361292,1.386294,0,normal
7.361375,2.772589,0,normal
3.806662,2.484907,0,normal
0.693147,1.098612,0.307485,probe
5.308268,1.386294,0,normal
4.26268,2.995732,0.139762,normal
7.285507,2.772589,0,normal
0,3.496508,0.058269,dos
5.793014,1.386294,0,normal
0,1.098612,0.058269,dos
0,1.386294,0.086178,dos
0,1.098612,0.058269,dos
7.354362,2.772589,0,normal
0,2.639057,0.058269,dos
0,2.397895,0.058269,dos
0,3.583519,0.067659,dos
5.4161,1.386294,0,normal
0,2.833213,0.039221,dos
6.613384,2.772589,0,normal
0,3.871201,0.058269,dos
5.783825,1.386294,0,normal
5.123964,1.386294,0,normal
2.197225,2.079442,0,probe
6.410175,2.772589,0,normal
0,3.89182,0.058269,dos
0,3.401197,0.067659,dos
3.850148,2.484907,0,normal
5.831882,1.386294,0,normal
5.575949,1.386294,0,normal
0,2.397895,0.157004,dos
0,2.564949,0.09531,dos
0,4.143135,0.067659,dos
0,1.386294,0,normal
3.78419,2.484907,0,normal
3.583519,2.484907,0,normal
5.886104,1.386294,0,normal
0,2.197225,0.058269,dos
3.806662,2.484907,0,normal
0,1.386294,0.14842,dos
3.78419,2.484907,0.019803,normal
6.940222,3.258097,0,dos
0,3.295837,0.058269,dos
0,1.098612,0.058269,dos
5.513429,1.386294,0,normal
0,1.098612,0.067659,dos
0,4.007333,0.04879,dos
5.63479,1.386294,0,normal
0,2.302585,0.10436,dos
6.940222,3.258097,0,dos
0,1.098612,0.058269,dos
5.347108,1.386294,0,normal
5.451038,1.386294,0,normal
0,3.433987,0.058269,dos
0,1.098612,0.322083,dos
5.204007,2.995732,0.693147,normal
0,1.098612,0.076961,dos
0,1.098612,0.058269,dos
5.631212,1.386294,0,normal
4.663439,1.098612,0.336472,normal
0,1.098612,0.067659,dos
0.693147,1.098612,0,probe
5.823046,1.386294,0,normal
5.204007,2.995732,0.693147,normal
4.997212,0.693147,0.559616,normal
0,3.044522,0.058269,dos
5.786897,1.386294,0,normal
4.663439,1.098612,0.693147,normal
0,3.850148,0.131028,dos
0,2.944439,0.058269,dos
5.501258,1.386294,0,normal
3.610918,2.484907,0,normal
3.828641,2.484907,0,normal
0,2.70805,0.04879,dos
0,1.386294,0,normal
5.541264,1.386294,0,normal
5.880533,1.386294,0,normal
0,1.098612,0.04879,dos
0,1.098612,0.04879,dos
0,1.098612,0.058269,dos
6.940222,3.258097,0,dos
0,1.098612,0.058269,dos
0,1.098612,0.076961,dos
4.663439,1.098612,0.254642,normal
7.396335,2.772589,0,normal
4.663439,1.098612,0,normal
0,3.091042,0.086178,dos
5.926926,0,0,normal
7.273786,4.025352,0,normal
6.458338,0,0,normal
7.501082,2.772589,0,normal
5.398163,1.386294,0,normal
0,1.94591,0.058269,dos
5.46806,1.386294,0,normal
0,3.7612,0.058269,dos
5.533389,1.386294,0,normal
0,2.302585,0.04879,dos
0,1.098612,0.058269,dos
0,4.158883,0.693147,probe
5.720312,1.386294,0,normal
3.367296,1.098612,0,dos
3.850148,2.484907,0,normal
5.493061,1.386294,0,normal
6.74876,2.772589,0,normal
0,3.526361,0.058269,dos
5.420535,1.386294,0,normal
5.690359,1.386294,0,normal
7.081709,2.772589,0,normal
4.521789,4.110874,0,normal
5.616771,1.386294,0,normal
0.693147,0.693147,0,probe
0,3.89182,0.067659,dos
5.746203,1.386294,0,normal
5.697093,1.386294,0,normal
0,3.583519,0.058269,dos
5.31812,1.386294,0,normal
5.840642,1.386294,0,normal
5.799093,3.135494,0,normal
9.236203,0,0,normal
5.187386,1.386294,0,normal
3.828641,2.484907,0,normal
5.342334,1.386294,0,normal
0,1.098612,0.04879,dos
6.940222,3.258097,0,dos
2.197225,2.079442,0,probe
0,3.931826,0.076961,dos
6.940222,3.258097,0,dos
6.873164,0,0,normal
5.56452,1.386294,0,normal
5.70711,1.386294,0,normal
2.890372,2.484907,0,normal
5.347108,1.386294,0,normal
5.733341,1.386294,0,normal
0,1.098612,0.667829,probe
6.751101,2.772589,0,normal
0,1.098612,0.058269,dos
5.375278,1.386294,0,normal
10.906708,1.386294,0,dos
5.726848,1.386294,0,normal
3.78419,2.484907,0,normal
2.197225,2.079442,0,probe
2.484907,0,0,normal
0,1.098612,0.067659,dos
0,1.098612,0.058269,dos
0,1.098612,0.058269,dos
5.786897,1.386294,0,normal
3.850148,2.484907,0,normal
0,0,0.076961,dos
0,3.828641,0,probe
5.393628,1.386294,0,normal
7.534763,2.772589,0,normal
0,1.386294,0,normal
3.828641,2.484907,0.00995,normal
3.828641,2.484907,0,normal
0,0,0.067659,dos
5.517453,4.158883,0,normal
0,1.098612,0.058269,dos
0,3.135494,0.058269,dos
5.70711,1.386294,0,normal
5.7301,1.386294,0,normal
0,2.70805,0.067659,dos
5.455321,1.386294,0,normal
5.652489,1.386294,0,normal
5.433722,1.386294,0,normal
0,1.386294,0.357674,dos
0,3.135494,0.058269,dos
5.455321,1.386294,0,normal
5.446737,1.386294,0,normal
6.940222,3.258097,0,dos
0.693147,0.693147,0,probe
0,1.098612,0,probe
0.693147,1.098612,0,probe
6.516193,2.772589,0,normal
6.622736,2.772589,0,normal
3.7612,2.484907,0,normal
5.192957,1.386294,0,normal
0,3.178054,0.058269,dos
7.890583,2.772589,0,normal
6.887553,2.772589,0,normal
0,2.302585,0.076961,dos
0,2.890372,0.058269,dos
0,2.890372,0.067659,dos
0,1.098612,0.04879,dos
0,2.890372,0.058269,dos
0,1.098612,0.058269,dos
5.446737,1.386294,0,normal
0,1.098612,0.04879,dos
0,1.386294,0.04879,dos
5.438079,1.386294,0,normal
5.638355,1.386294,0,normal
0,3.78419,0.058269,dos
0,1.098612,0.058269,dos
0,2.890372,0.058269,dos
3.806662,2.484907,0,normal
8.271293,0,0,normal
0,1.098612,0.058269,dos
3.637586,0,0,normal
0,0.693147,0.693147,probe
14.601519,0,0,normal
8.271293,0,0,normal
0,1.098612,0.058269,dos
0,3.7612,0.058269,dos
0,2.302585,0.04879,dos
5.365976,1.386294,0,normal
5.805135,1.386294,0,normal
6.966967,3.135494,0,normal
0,1.94591,0.067659,dos
5.68358,1.386294,0,normal
5.455321,1.386294,0,normal
5.472271,1.386294,0,normal
3.7612,2.484907,0,normal
3.806662,2.484907,0,normal
0,1.098612,0.076961,dos
5.407172,1.386294,0,normal
0,3.871201,0.067659,dos
0,3.7612,0.086178,dos
0,3.871201,0.04879,dos
5.501258,1.386294,0,normal
0,3.465736,0,probe
0.693147,0.693147,0,probe
9.746073,2.772589,0,normal
5.398163,1.386294,0,normal
0,2.302585,0.067659,dos
5.384495,1.386294,0,normal
5.899897,1.386294,0,normal
0,1.098612,0.058269,dos
5.361292,1.386294,0,normal
3.806662,2.484907,0,normal
0,3.931826,0.067659,dos
2.197225,2.079442,0,probe
5.627621,1.386294,0,normal
3.78419,2.484907,0,normal
0,1.098612,0.04879,dos
6.827629,2.772589,0,normal
0,1.098612,0.067659,dos
7.050989,0,0,normal
0,1.386294,0,normal
0.693147,1.098612,0,probe
3.89182,3.091042,0.029559,normal
0,1.098612,0.693147,probe
0,1.098612,0.04879,dos
5.379897,1.386294,0,normal
3.7612,2.484907,0.00995,normal
5.673323,1.386294,0,normal
0,3.044522,0.058269,dos
5.517453,1.386294,0,normal
0,3.496508,0.058269,dos
0,3.828641,0.067659,dos
6.25575,3.258097,0,dos
2.197225,2.079442,0,probe
5.379897,1.386294,0,normal
6.709304,2.772589,0,normal
0,1.386294,0.336472,dos
0,1.098612,0,probe
6.727432,2.772589,0,normal
0,3.332205,0.067659,dos
5.347108,1.386294,0,normal
5.214936,2.995732,0,normal
5.517453,1.386294,0,normal
2.197225,2.079442,0,probe
8.579229,0,0,normal
5.480639,1.386294,0,normal
0,1.098612,0.058269,dos
5.697093,1.386294,0,normal
0,0.693147,0.693147,probe
4.905275,2.484907,0.00995,normal
5.513429,1.386294,0,normal
3.828641,2.484907,0,normal
0,1.386294,0.086178,dos
5.117994,2.772589,0,normal
0,1.098612,0.058269,dos
0,3.178054,0.076961,dos
0,1.098612,0.058269,dos
7.330405,2.772589,0,normal
0,1.098612,0.067659,dos
4.663439,1.098612,0.693147,normal
0,3.912023,0.223144,dos
5.823046,1.386294,0,normal
5.814131,0,0,r2l
5.31812,1.386294,0,normal
2.197225,2.079442,0,probe
5.686975,1.386294,0,normal
0,3.465736,0.058269,dos
2.197225,2.397895,0,normal
5.746203,1.386294,0,normal
3.828641,2.484907,0.00995,normal
3.850148,2.484907,0,normal
0,1.386294,0,normal
5.442418,1.386294,0,normal
0,3.73767,0.058269,dos
0,1.098612,0.04879,dos
0.693147,1.098612,0.198851,probe
5.703782,1.386294,0,normal
2.397895,2.397895,0.693147,normal
8.70996,0,0,normal
3.401197,2.484907,0,normal
5.375278,1.386294,0,normal
0,0,0.067659,dos
0,1.098612,0.058269,dos
3.828641,2.484907,0,normal
0,3.73767,0.04879,dos
0,3.988984,0,probe
5.752573,1.386294,0,normal
3.367296,1.098612,0,dos
0,1.098612,0.04879,dos
0.693147,1.098612,0.231112,probe
5.814131,0,0,r2l
2.197225,2.079442,0,probe
0,0,0.512824,normal
4.997212,0.693147,0,normal
5.332719,1.386294,0,normal
5.347108,1.386294,0,normal
3.828641,2.484907,0,normal
0,0,0.076961,dos
0,0,0.067659,dos
0,2.397895,0.451076,dos
2.197225,2.079442,0,probe
7.061334,2.772589,0,normal
5.384495,1.386294,0,normal
3.433987,2.484907,0,normal
0,2.833213,0.058269,dos
4.997212,0.693147,0.405465,normal
5.624018,1.386294,0,normal
0,3.465736,0.113329,dos
0,1.098612,0.058269,dos
0,3.044522,0.04879,dos
8.271293,0,0,normal
5.755742,1.386294,0,normal
5.407172,1.386294,0,normal
3.828641,2.484907,0,normal
5.78996,1.386294,0,normal
5.690359,1.386294,0,normal
0,1.098612,0.058269,dos
0,3.970292,0.058269,dos
5.379897,1.386294,0,normal
0,2.639057,0.058269,dos
0,3.496508,0.058269,dos
0,1.098612,0,probe
3.433987,2.484907,0,normal
3.637586,0,0,normal
5.70711,1.386294,0,normal
3.828641,2.484907,0,normal
0,3.218876,0.04879,dos
6.940222,3.258097,0,dos
5.641907,1.386294,0,normal
7.205635,2.772589,0,normal
0,3.332205,0.04879,dos
4.553877,2.484907,0,normal
0.693147,1.098612,0.165514,probe
0,3.465736,0.058269,dos
5.620401,1.386294,0,normal
5.666427,1.386294,0,normal
2.197225,2.079442,0,probe
0,0,0.058269,dos
6.25575,3.258097,0,dos
5.420535,1.386294,0,normal
0,1.098612,0.04879,dos
5.327876,1.386294,0,normal
0,3.135494,0.113329,dos
0,3.931826,0.04879,dos
5.365976,1.386294,0,normal
5.062595,1.386294,0,normal
0,3.044522,0,normal
0,1.098612,0.04879,dos
5.545177,1.386294,0,normal
5.525453,1.386294,0,normal
0,1.098612,0.058269,dos
5.690359,1.386294,0,normal
5.620401,1.386294,0,normal
0,3.496508,0.058269,dos
6.642487,2.772589,0,normal
0,1.098612,0.076961,dos
5.293305,1.386294,0,normal
0,3.871201,0.058269,dos
5.411646,1.386294,0,normal
0,1.386294,0.058269,dos
6.731018,2.772589,0,normal
0,1.098612,0.058269,dos
0,2.397895,0.067659,dos
6.867974,0,0,normal
0,3.871201,0.058269,dos
0,3.433987,0.058269,dos
0,1.098612,0.122218,dos
2.197225,2.079442,0,probe
0,3.526361,0.058269,dos
3.806662,2.484907,0,normal
0,3.912023,0.076961,dos
5.817111,1.386294,0,normal
4.997212,0.693147,0,normal
0,3.73767,0.058269,dos
5.446737,1.386294,0,normal
0,1.386294,0,normal
0,1.098612,0.04879,dos
5.739793,1.386294,0,normal
5.7301,1.386294,0,normal
4.997212,0.693147,0,normal
0,3.465736,0.04879,dos
0,1.098612,0.693147,probe
5.204007,2.995732,0.693147,normal
3.828641,2.484907,0,normal
5.834811,1.386294,0,normal
6.464588,0,0,normal
7.559038,2.772589,0,normal
4.663439,1.098612,0,normal
5.411646,1.386294,0,normal
5.846439,1.386294,0,normal
2.197225,2.079442,0,probe
0,1.098612,0.058269,dos
6.336826,4.077537,0,dos
4.49981,3.135494,0,u2r
8.032035,2.772589,0,normal
0,3.73767,0,normal
5.783825,1.386294,0,normal
0,0.693147,0.667829,probe
0,2.564949,0,probe
0,0.693147,0.693147,probe
0,1.098612,0,probe
5.379897,1.386294,0,normal
0,1.098612,0.058269,dos
0,0,0,dos
0,3.7612,0.067659,dos
5.327876,1.386294,0,normal
5.68358,1.386294,0,normal
0,1.098612,0.067659,dos
0,3.044522,0.067659,dos
0,1.098612,0.41871,probe
6.909753,2.772589,0,normal
0,1.386294,0.067659,dos
7.338888,3.135494,0,normal
5.32301,1.386294,0,normal
6.520621,2.772589,0,normal
5.303305,1.386294,0,normal
6.622736,2.772589,0,normal
7.218177,0,0,normal
5.780744,1.386294,0,normal
0,3.78419,0.058269,dos
7.890957,2.772589,0,normal
5.472271,1.386294,0,normal
2.197225,2.079442,0,probe
0,3.135494,0.058269,dos
0,3.178054,0.058269,dos
5.66296,3.135494,0,normal
5.446737,1.386294,0,normal
6.198479,0,0,normal
5.655992,1.386294,0,normal
0,3.850148,0.693147,probe
5.356586,1.386294,0,normal
5.537334,1.386294,0,normal
0,2.302585,0.086178,dos
3.433987,2.079442,0,normal
3.610918,4.174387,0,normal
5.433722,1.386294,0,normal
0,1.098612,0,probe
5.872118,1.386294,0,normal
0,3.178054,0.058269,dos
5.433722,1.386294,0,normal
2.302585,2.397895,0.693147,normal
5.659482,1.386294,0,normal
0,1.098612,0,normal
6.799056,2.772589,0,normal
0,1.098612,0.067659,dos
5.438079,1.386294,0,normal
5.398163,1.386294,0,normal
7.024649,2.772589,0,normal
0,2.639057,0.04879,dos
5.283204,1.386294,0,normal
0,1.098612,0.067659,dos
5.472271,1.386294,0,normal
5.433722,1.386294,0,normal
5.913503,1.386294,0,normal
5.117994,1.386294,0,normal
5.736572,1.386294,0,normal
0,2.890372,0.058269,dos
5.710427,1.386294,0,normal
5.855072,1.386294,0,normal
5.501258,1.386294,0,normal
0,3.401197,0.058269,dos
0,1.791759,0.058269,dos
0,3.465736,0.04879,dos
5.521461,1.386294,0,normal
0,3.496508,0.058269,dos
4.990433,0.693147,0,normal
5.411646,1.386294,0,normal
0,2.639057,0.076961,dos
5.278115,1.386294,0,normal
0,1.098612,0.058269,dos
3.828641,2.484907,0,normal
5.438079,1.386294,0,normal
0,1.386294,0.076961,dos
0,3.7612,0.058269,dos
0,3.044522,0.058269,dos
0,1.386294,0,normal
5.652489,1.386294,0,normal
5.497168,1.386294,0,normal
0,3.465736,0.058269,dos
0,1.098612,0,probe
0,0,0.139762,dos
5.451038,1.386294,0,normal
0.693147,0.693147,0.039221,probe
0,4.007333,0.058269,dos
6.940222,3.258097,0,dos
0,3.332205,0.058269,dos
0,1.098612,0.076961,dos
6.248043,0.693147,0,normal
5.003946,1.386294,0,normal
0,3.871201,0.067659,dos
5.703782,1.386294,0,normal
0,0.693147,0.693147,probe
6.616065,2.772589,0.693147,normal
3.555348,2.484907,0,normal
4.369448,2.995732,0.157004,normal
0,3.178054,0.058269,dos
8.860215,0,0,r2l
5.26269,0,0,normal
6.989335,2.772589,0,normal
0,3.89182,0.693147,probe
3.806662,2.484907,0,normal
0,3.433987,0.058269,dos
5.337538,1.386294,0,normal
5.513429,1.386294,0,normal
2.197225,2.079442,0,probe
0.693147,1.098612,0,probe
0,4.007333,0.058269,dos
5.808142,1.386294,0,normal
0,1.94591,0.058269,dos
0,3.332205,0.058269,dos
5.891644,1.386294,0,normal
5.594711,1.386294,0,normal
5.181784,1.386294,0,normal
8.420682,0,0,normal
5.451038,1.386294,0,normal
0,3.465736,0.067659,dos
5.700444,1.386294,0,normal
0,1.386294,0,normal
3.850148,2.484907,0,normal
6.940222,3.258097,0,dos
0,1.098612,0.067659,dos
7.282074,3.135494,0,normal
0,1.386294,0,normal
0,1.098612,0.086178,dos
5.723585,1.386294,0,normal
6.926577,2.772589,0,normal
5.799093,1.386294,0,normal
4.369448,2.995732,0.693147,normal
0,2.833213,0.058269,dos
3.526361,2.484907,0,normal
7.16472,2.772589,0,normal
2.197225,2.079442,0,probe
3.806662,2.484907,0.019803,normal
5.365976,1.386294,0,normal
3.73767,2.484907,0,normal
6.940222,3.258097,0,dos
3.806662,2.484907,0,normal
0,1.386294,0,normal
5.484797,1.386294,0,normal
0,3.465736,0.058269,dos
0,1.098612,0.058269,dos
5.746203,1.386294,0,normal
10.906708,1.386294,0,dos
0,1.386294,0,normal
0,1.098612,0.058269,dos
6.25575,3.258097,0,dos
5.159055,1.386294,0,normal
0,1.386294,0,normal
0,3.091042,0.067659,dos
6.871091,2.772589,0,normal
0,2.302585,0.182322,dos
5.438079,1.386294,0,normal
5.513429,1.386294,0,normal
3.7612,2.484907,0,normal
8.271293,0,0,normal
9.217713,0,0,normal
6.620073,0,0,normal
0,1.098612,0.058269,dos
0,2.772589,0.04879,dos
3.7612,2.484907,0,normal
6.943122,2.772589,0,normal
5.497168,3.135494,0,normal
0,1.098612,0.04879,dos
0,1.386294,0,normal
5.899897,1.386294,0,normal
6.608001,0,0,normal
0,1.098612,0.058269,dos
5.393628,1.386294,0,normal
5.723585,1.386294,0,normal
5.877736,1.386294,0,normal
0,2.397895,0.215111,dos
5.720312,1.386294,0,normal
0,2.639057,0.067659,dos
0,3.526361,0.058269,dos
5.849325,1.386294,0,normal
0,1.098612,0.444686,probe
2.197225,2.079442,0,probe
5.379897,1.386294,0,normal
9.672627,0,0,normal
3.806662,2.484907,0,normal
0,3.871201,0.058269,dos
5.459586,1.386294,0,normal
0,1.098612,0.058269,dos
0,2.197225,0.307485,probe
0,1.386294,0,normal
0,2.397895,0.067659,dos
0,3.332205,0.067659,dos
5.860786,3.135494,0,normal
5.463832,1.386294,0,normal
5.365976,1.386294,0,normal
4.663439,1.098612,0,normal
0,1.098612,0.058269,dos
0,1.386294,0,normal
8.151622,0.693147,0.277632,normal
5.587249,1.386294,0,normal
3.367296,1.098612,0,dos
7.415777,2.772589,0,normal
3.367296,1.098612,0.039221,dos
0,3.465736,0.067659,dos
0,1.098612,0.04879,dos
6.940222,3.258097,0,dos
5.802118,1.386294,0,normal
5.407172,1.386294,0,normal
3.367296,1.098612,0,dos
5.765191,1.386294,0,normal
6.654153,2.772589,0,normal
4.663439,1.098612,0,normal
0,1.098612,0.086178,dos
8.582419,0,0,normal
5.480639,3.135494,0,normal
3.828641,2.484907,0,normal
0.693147,1.098612,0.04879,probe
5.075174,1.386294,0,normal
5.375278,1.386294,0,normal
2.302585,2.397895,0,normal
3.367296,1.098612,0,dos
6.440947,2.772589,0,normal
0,2.302585,0.270027,dos
0,1.098612,0.058269,dos
5.513429,1.386294,0,normal
8.979794,0,0,normal
0,1.098612,0.693147,probe
0,0.693147,0.693147,probe
0,3.367296,0.058269,dos
0,3.465736,0.067659,dos
0,1.098612,0.693147,probe
5.402677,1.386294,0,normal
0,2.944439,0.04879,dos
0.693147,0.693147,0,probe
3.850148,2.484907,0,normal
6.902743,2.772589,0,normal
5.63479,1.386294,0,normal
3.367296,1.098612,0,dos
0,1.098612,0.067659,dos
5.713733,1.386294,0,normal
0,1.386294,0,normal
6.81564,2.772589,0,normal
6.940222,3.258097,0,dos
0,4.143135,0,probe
5.488938,1.386294,0,normal
0,3.912023,0.058269,dos
0,3.663562,0.058269,dos
0,1.386294,0,normal
7.031741,2.772589,0,normal
5.402677,1.386294,0,normal
9.047468,0,0,normal
0,1.94591,0.058269,dos
0,3.931826,0.04879,dos
0,1.098612,0.076961,dos
5.659482,1.386294,0,normal
0,1.386294,0,normal
0,1.098612,0.058269,dos
7.233455,2.772589,0,normal
3.78419,2.484907,0,normal
0,1.386294,0,normal
5.513429,1.386294,0,normal
5.361292,1.386294,0,normal
2.197225,2.079442,0,probe
0,1.098612,0.076961,dos
13.125879,0,0,normal
0,3.178054,0.058269,dos
9.550591,0,0,normal
0,3.218876,0.067659,dos
0,3.178054,0.04879,dos
4.564348,2.484907,0,normal
4.521789,2.302585,0,normal
0,3.89182,0.058269,dos
0,3.871201,0.058269,dos
2.197225,2.079442,0,probe
5.293305,1.386294,0,normal
5.834811,1.386294,0,normal
7.327123,2.772589,0,normal
0,1.098612,0.058269,dos
5.351858,1.386294,0,normal
7.526179,2.772589,0,normal
3.828641,2.484907,0,normal
4.990433,0.693147,0,normal
0,1.098612,0.058269,dos
0,2.639057,0.058269,dos
0,3.663562,0.067659,dos
10.906708,1.386294,0,dos
0,3.931826,0.058269,dos
0,1.098612,0.058269,dos
0,1.098612,0.076961,dos
5.529429,1.386294,0,normal
0,1.098612,0.067659,dos
0,2.302585,0.058269,dos
0,1.098612,0.067659,dos
0,3.465736,0.058269,dos
5.780744,1.386294,0,normal
0,3.688879,0.058269,dos
0.693147,1.098612,0,probe
5.308268,1.386294,0,normal
3.78419,2.484907,0,normal
5.743003,1.386294,0,normal
0,3.496508,0.058269,dos
5.777652,1.386294,0,normal
0,0.693147,0,probe
0,4.007333,0,probe
6.659294,2.772589,0,normal
5.332719,1.386294,0,normal
5.541264,1.386294,0,normal
0,3.332205,0.058269,dos
3.850148,2.484907,0,normal
3.637586,0,0,normal
5.780744,1.386294,0,normal
0,3.871201,0.058269,dos
0,3.044522,0.067659,dos
0,1.098612,0.058269,dos
5.659482,1.386294,0,normal
9.672627,0,0,normal
2.197225,2.079442,0,probe
5.726848,1.386294,0,normal
0,4.127134,0.058269,dos
4.997212,0.693147,0,normal
5.533389,0,0.512824,normal
5.655992,1.386294,0,normal
7.536364,0,0.157004,normal
4.174387,3.258097,0,normal
5.57973,3.135494,0,normal
5.472271,1.386294,0,normal
0,2.397895,0.067659,dos
4.369448,2.995732,0,normal
0,0,0.10436,dos
0,1.098612,0.076961,dos
0,0.693147,0.693147,probe
0,1.098612,0.058269,dos
0,1.098612,0.04879,dos
0,1.098612,0.058269,dos
0,1.098612,0.405465,probe
5.099866,1.386294,0,normal
2.197225,2.079442,0,probe
0,3.091042,0.04879,dos
6.940222,3.258097,0,dos
6.395262,2.772589,0,normal
0,1.098612,0.058269,dos
5.267858,1.386294,0,normal
7.311218,3.135494,0,normal
0,3.7612,0.693147,probe
5.379897,1.386294,0,normal
0,1.098612,0.058269,dos
5.433722,1.386294,0,normal
0,1.098612,0.058269,dos
0,1.098612,0.058269,dos
0,0,0.076961,dos
7.35628,2.772589,0,normal
4.997212,0.693147,0,normal
2.197225,2.079442,0,probe
3.850148,2.484907,0.029559,normal
2.197225,2.079442,0,probe
0,1.098612,0.067659,dos
4.663439,1.098612,0.512824,normal
0.693147,0.693147,0,probe
0,1.098612,0.058269,dos
2.197225,2.079442,0,probe
0,1.386294,0,normal
0.693147,1.098612,0.10436,probe
5.455321,1.386294,0,normal
3.78419,2.484907,0,normal
7.300473,3.258097,0,dos
4.89784,2.484907,0.00995,normal
0,3.713572,0.058269,dos
0,1.098612,0.693147,probe
3.610918,2.484907,0,normal
5.828946,2.302585,0,normal
7.683404,2.772589,0,normal
6.159095,1.386294,0,normal
5.902633,3.135494,0,r2l
0,3.637586,0.058269,dos
7.071573,2.772589,0,normal
10.906708,1.386294,0,dos
6.990257,2.772589,0,normal
3.7612,2.484907,0,normal
0,3.663562,0.058269,dos
0,1.098612,0.09531,dos
5.739793,1.386294,0,normal
5.384495,1.386294,0,normal
5.697093,1.386294,0,normal
0,1.098612,0.058269,dos
0,1.386294,0.058269,dos
0,3.433987,0.058269,dos
2.564949,0,0,normal
5.442418,1.386294,0,normal
3.78419,2.484907,0,normal
0,3.496508,0.058269,dos
0,1.386294,0,normal
5.393628,1.386294,0,normal
0,1.098612,0.04879,dos
5.438079,1.386294,0,normal
0,3.663562,0.058269,dos
7.247793,2.772589,0,normal
4.990433,0.693147,0,normal
5.389072,1.386294,0,normal
5.393628,1.386294,0,normal
0,1.098612,0.058269,dos
5.505332,1.386294,0,normal
7.16935,2.772589,0,normal
5.655992,1.386294,0,normal
6.940222,3.258097,0,dos
4.955827,1.386294,0,normal
5.505332,1.386294,0,normal
0,2.70805,0.067659,dos
6.899723,2.772589,0,normal
3.89182,3.806662,0.405465,normal
2.302585,2.397895,0,normal
4.094345,0,0,normal
0,0,0.157004,dos
0,1.098612,0.058269,dos
5.66296,1.386294,0,normal
0,1.386294,0,normal
5.768321,1.386294,0,normal
5.690359,1.386294,0,normal
0,0,0.058269,dos
3.806662,2.484907,0,normal
6.013715,1.386294,0,normal
0,2.833213,0.058269,dos
0,1.098612,0.058269,dos
6.2106,2.302585,0,normal
5.220356,1.386294,0,normal
10.906708,1.386294,0,dos
2.197225,2.079442,0,probe
0,0,0.058269,dos
5.26269,0,0,normal
3.7612,2.484907,0,normal
5.337538,1.098612,0,probe
0,3.871201,0.058269,dos
0,1.098612,0.14842,dos
0,3.433987,0.076961,dos
0,4.143135,0.067659,dos
5.337538,1.386294,0,normal
